factor,dim,SNR,seed,iteration,stat_err,optim_loss
V,60,12,1,5,0.045801110622532,440040.021560773
W,60,12,1,5,0.03508052849461,440040.021560773
u,60,12,1,6,0.0273010010724949,440040.021560772
V,60,12,1,6,0.0458011106225224,440040.021560772
W,60,12,1,6,0.03508052849461,440040.021560772
u,60,12,1,7,0.0273010010725071,440040.021560772
V,60,12,1,7,0.0458011106225127,440040.021560772
W,60,12,1,7,0.0350805284946036,440040.021560772
u,60,12,1,8,0.0273010010725071,440040.021560772
V,60,12,1,8,0.0458011106225127,440040.021560772
W,60,12,1,8,0.0350805284946036,440040.021560772
u,60,12,1,9,0.0273010010725111,440040.021560772
V,60,12,1,9,0.0458011106225296,440040.021560772
W,60,12,1,9,0.0350805284946005,440040.021560772
u,60,12,1,10,0.0273010010725071,440040.021560772
V,60,12,1,10,0.0458011106225248,440040.021560772
W,60,12,1,10,0.0350805284946036,440040.021560772
u,60,12,2,0,0.0283404602213337,NaN
u,60,12,2,1,0.0280803486223156,439462.400357998
V,60,12,2,1,0.0465774936446304,439462.400357998
W,60,12,2,1,0.0344088649280013,439462.400357998
u,60,12,2,2,0.0280809245528548,439462.396458325
V,60,12,2,2,0.0465856346845056,439462.396458325
W,60,12,2,2,0.0344036232103725,439462.396458325
u,60,12,2,3,0.0280809258093131,439462.396458296
V,60,12,2,3,0.046585626615799,439462.396458296
W,60,12,2,3,0.034403610669311,439462.396458296
u,60,12,2,4,0.0280809258109691,439462.396458296
V,60,12,2,4,0.0465856264905437,439462.396458296
W,60,12,2,4,0.0344036106313284,439462.396458296
u,60,12,2,5,0.0280809258109809,439462.396458295
V,60,12,2,5,0.0465856264898176,439462.396458295
W,60,12,2,5,0.0344036106312059,439462.396458295
u,60,12,2,6,0.028080925810977,439462.396458295
V,60,12,2,6,0.0465856264898081,439462.396458295
W,60,12,2,6,0.0344036106312059,439462.396458295
u,60,12,2,7,0.028080925810977,439462.396458295
V,60,12,2,7,0.0465856264898153,439462.396458295
W,60,12,2,7,0.0344036106311898,439462.396458295
u,60,12,2,8,0.028080925810977,439462.396458295
V,60,12,2,8,0.0465856264898105,439462.396458295
W,60,12,2,8,0.0344036106311994,439462.396458295
u,60,12,2,9,0.028080925810977,439462.396458295
V,60,12,2,9,0.0465856264898034,439462.396458295
W,60,12,2,9,0.0344036106311994,439462.396458295
u,60,12,2,10,0.028080925810977,439462.396458295
V,60,12,2,10,0.0465856264898153,439462.396458295
W,60,12,2,10,0.0344036106312188,439462.396458295
u,60,12,3,0,0.0249762525232114,NaN
u,60,12,3,1,0.0245454691992471,437511.686572177
V,60,12,3,1,0.0460727802370102,437511.686572177
W,60,12,3,1,0.0359403388428891,437511.686572177
u,60,12,3,2,0.0245451262299612,437511.681438405
V,60,12,3,2,0.0461068419462314,437511.681438405
W,60,12,3,2,0.035928063631213,437511.681438405
u,60,12,3,3,0.0245451249593861,437511.681438359
V,60,12,3,3,0.0461069200741405,437511.681438359
W,60,12,3,3,0.0359280110586076,437511.681438359
u,60,12,3,4,0.0245451249537384,437511.681438361
V,60,12,3,4,0.0461069202785104,437511.681438361
W,60,12,3,4,0.0359280108626993,437511.681438361
u,60,12,3,5,0.0245451249537112,437511.68143836
V,60,12,3,5,0.0461069202790901,437511.68143836
W,60,12,3,5,0.0359280108619489,437511.68143836
u,60,12,3,6,0.0245451249536932,437511.68143836
V,60,12,3,6,0.0461069202790997,437511.68143836
W,60,12,3,6,0.0359280108619427,437511.68143836
u,60,12,3,7,0.0245451249536886,437511.68143836
V,60,12,3,7,0.0461069202790973,437511.68143836
W,60,12,3,7,0.0359280108619273,437511.68143836
u,60,12,3,8,0.0245451249536977,437511.68143836
V,60,12,3,8,0.0461069202790757,437511.68143836
W,60,12,3,8,0.0359280108619366,437511.68143836
u,60,12,3,9,0.0245451249536977,437511.68143836
V,60,12,3,9,0.0461069202790997,437511.68143836
W,60,12,3,9,0.0359280108619273,437511.68143836
u,60,12,3,10,0.0245451249537022,437511.68143836
V,60,12,3,10,0.0461069202790925,437511.68143836
W,60,12,3,10,0.0359280108619489,437511.68143836
u,60,12,4,0,0.0253976523677277,NaN
u,60,12,4,1,0.0251499800334396,439936.816849209
V,60,12,4,1,0.0432731880249452,439936.816849209
W,60,12,4,1,0.0340437753652684,439936.816849209
u,60,12,4,2,0.0251502873294112,439936.812224388
V,60,12,4,2,0.0432826180524248,439936.812224388
W,60,12,4,2,0.0340395725131261,439936.812224388
u,60,12,4,3,0.0251502882462829,439936.812224364
V,60,12,4,3,0.0432826363760777,439936.812224364
W,60,12,4,3,0.0340395684528479,439936.812224364
u,60,12,4,4,0.025150288249266,439936.812224364
V,60,12,4,4,0.0432826364343011,439936.812224364
W,60,12,4,4,0.0340395684212845,439936.812224364
u,60,12,4,5,0.0251502882492925,439936.812224365
V,60,12,4,5,0.0432826364345318,439936.812224365
W,60,12,4,5,0.0340395684210824,439936.812224365
u,60,12,4,6,0.0251502882492881,439936.812224365
V,60,12,4,6,0.0432826364345344,439936.812224365
W,60,12,4,6,0.034039568421053,439936.812224365
u,60,12,4,7,0.0251502882492837,439936.812224365
V,60,12,4,7,0.0432826364345292,439936.812224365
W,60,12,4,7,0.0340395684210596,439936.812224365
u,60,12,4,8,0.0251502882492837,439936.812224365
V,60,12,4,8,0.0432826364345292,439936.812224365
W,60,12,4,8,0.0340395684210596,439936.812224365
u,60,12,4,9,0.0251502882492881,439936.812224365
V,60,12,4,9,0.0432826364345344,439936.812224365
W,60,12,4,9,0.034039568421053,439936.812224365
u,60,12,4,10,0.0251502882492748,439936.812224365
V,60,12,4,10,0.0432826364345318,439936.812224365
W,60,12,4,10,0.0340395684210628,439936.812224365
u,60,12,5,0,0.0252023386428278,NaN
u,60,12,5,1,0.0251015368688044,438464.0931498
V,60,12,5,1,0.0461598487918415,438464.0931498
W,60,12,5,1,0.034691495663095,438464.0931498
u,60,12,5,2,0.025101640445998,438464.088338678
V,60,12,5,2,0.0461894387304938,438464.088338678
W,60,12,5,2,0.0346742319114606,438464.088338678
u,60,12,5,3,0.0251016395808398,438464.088338643
V,60,12,5,3,0.046189491545045,438464.088338643
W,60,12,5,3,0.0346741707466408,438464.088338643
u,60,12,5,4,0.0251016395748089,438464.088338642
V,60,12,5,4,0.0461894916623609,438464.088338642
W,60,12,5,4,0.03467417049892,438464.088338642
u,60,12,5,5,0.0251016395747824,438464.088338642
V,60,12,5,5,0.0461894916626946,438464.088338642
W,60,12,5,5,0.0346741704978992,438464.088338642
u,60,12,5,6,0.0251016395747824,438464.088338642
V,60,12,5,6,0.0461894916626802,438464.088338642
W,60,12,5,6,0.0346741704978896,438464.088338642
u,60,12,5,7,0.0251016395747779,438464.088338642
V,60,12,5,7,0.0461894916626874,438464.088338642
W,60,12,5,7,0.034674170497896,438464.088338642
u,60,12,5,8,0.0251016395747824,438464.088338642
V,60,12,5,8,0.046189491662697,438464.088338642
W,60,12,5,8,0.03467417049788,438464.088338642
u,60,12,5,9,0.0251016395747824,438464.088338642
V,60,12,5,9,0.0461894916626922,438464.088338642
W,60,12,5,9,0.03467417049788,438464.088338642
u,60,12,5,10,0.0251016395747824,438464.088338642
V,60,12,5,10,0.0461894916626898,438464.088338642
W,60,12,5,10,0.0346741704978896,438464.088338642
u,60,12,6,0,0.0266140466131006,NaN
u,60,12,6,1,0.0271317830018041,437345.264158422
V,60,12,6,1,0.0412705643442188,437345.264158422
W,60,12,6,1,0.0450307933993624,437345.264158422
u,60,12,6,2,0.027132633434621,437345.259524765
V,60,12,6,2,0.0412828940997681,437345.259524765
W,60,12,6,2,0.045060216818378,437345.259524765
u,60,12,6,3,0.0271326343475786,437345.25952473
V,60,12,6,3,0.0412828628299751,437345.25952473
W,60,12,6,3,0.0450602856528839,437345.25952473
u,60,12,6,4,0.0271326343477994,437345.259524729
V,60,12,6,4,0.0412828625804348,437345.259524729
W,60,12,6,4,0.0450602858417292,437345.259524729
u,60,12,6,5,0.0271326343477994,437345.25952473
V,60,12,6,5,0.041282862579145,437345.25952473
W,60,12,6,5,0.0450602858422411,437345.25952473
u,60,12,6,6,0.0271326343477913,437345.259524729
V,60,12,6,6,0.0412828625791369,437345.259524729
W,60,12,6,6,0.0450602858422559,437345.259524729
u,60,12,6,7,0.0271326343477994,437345.259524729
V,60,12,6,7,0.041282862579145,437345.259524729
W,60,12,6,7,0.045060285842246,437345.259524729
u,60,12,6,8,0.0271326343477994,437345.259524729
V,60,12,6,8,0.0412828625791262,437345.259524729
W,60,12,6,8,0.0450602858422485,437345.259524729
u,60,12,6,9,0.0271326343478035,437345.259524729
V,60,12,6,9,0.0412828625791369,437345.259524729
W,60,12,6,9,0.0450602858422583,437345.259524729
u,60,12,6,10,0.0271326343478035,437345.259524729
V,60,12,6,10,0.0412828625791423,437345.259524729
W,60,12,6,10,0.0450602858422559,437345.259524729
u,60,12,7,0,0.0279087323318783,NaN
u,60,12,7,1,0.0282671975248995,438099.336558227
V,60,12,7,1,0.0469944178764277,438099.336558227
W,60,12,7,1,0.0313898397828477,438099.336558227
u,60,12,7,2,0.0282687184045165,438099.331053784
V,60,12,7,2,0.0469980390493925,438099.331053784
W,60,12,7,2,0.0313863585355671,438099.331053784
u,60,12,7,3,0.0282687230575211,438099.331053742
V,60,12,7,3,0.0469980888216021,438099.331053742
W,60,12,7,3,0.0313863693275913,438099.331053742
u,60,12,7,4,0.028268723072345,438099.331053742
V,60,12,7,4,0.0469980890425066,438099.331053742
W,60,12,7,4,0.0313863693628618,438099.331053742
u,60,12,7,5,0.0282687230723999,438099.33105374
V,60,12,7,5,0.0469980890433656,438099.33105374
W,60,12,7,5,0.0313863693629432,438099.33105374
u,60,12,7,6,0.0282687230723999,438099.33105374
V,60,12,7,6,0.0469980890433774,438099.33105374
W,60,12,7,6,0.0313863693629431,438099.33105374
u,60,12,7,7,0.0282687230723999,438099.33105374
V,60,12,7,7,0.046998089043375,438099.33105374
W,60,12,7,7,0.0313863693629325,438099.33105374
u,60,12,7,8,0.028268723072396,438099.33105374
V,60,12,7,8,0.0469980890433703,438099.33105374
W,60,12,7,8,0.0313863693629325,438099.33105374
u,60,12,7,9,0.0282687230723999,438099.33105374
V,60,12,7,9,0.0469980890433774,438099.33105374
W,60,12,7,9,0.0313863693629396,438099.33105374
u,60,12,7,10,0.0282687230723999,438099.33105374
V,60,12,7,10,0.0469980890433821,438099.33105374
W,60,12,7,10,0.0313863693629325,438099.33105374
u,60,12,8,0,0.0289053816652944,NaN
u,60,12,8,1,0.0288124076001173,438595.38271993
V,60,12,8,1,0.0420968942668343,438595.38271993
W,60,12,8,1,0.0348231867536478,438595.38271993
u,60,12,8,2,0.02881295703752,438595.377802721
V,60,12,8,2,0.0421027987652246,438595.377802721
W,60,12,8,2,0.0347954981422353,438595.377802721
u,60,12,8,3,0.0288129592706705,438595.377802679
V,60,12,8,3,0.0421028174795264,438595.377802679
W,60,12,8,3,0.0347954201583275,438595.377802679
u,60,12,8,4,0.0288129592807501,438595.377802679
V,60,12,8,4,0.0421028175598869,438595.377802679
W,60,12,8,4,0.0347954198960214,438595.377802679
u,60,12,8,5,0.0288129592808002,438595.37780268
V,60,12,8,5,0.0421028175602794,438595.37780268
W,60,12,8,5,0.0347954198951221,438595.37780268
u,60,12,8,6,0.0288129592808041,438595.37780268
V,60,12,8,6,0.0421028175602741,438595.37780268
W,60,12,8,6,0.0347954198951062,438595.37780268
u,60,12,8,7,0.0288129592808118,438595.37780268
V,60,12,8,7,0.0421028175602768,438595.37780268
W,60,12,8,7,0.0347954198951062,438595.37780268
u,60,12,8,8,0.0288129592808041,438595.37780268
V,60,12,8,8,0.0421028175602741,438595.37780268
W,60,12,8,8,0.034795419895103,438595.37780268
u,60,12,8,9,0.0288129592808079,438595.37780268
V,60,12,8,9,0.0421028175602583,438595.37780268
W,60,12,8,9,0.0347954198951062,438595.37780268
u,60,12,8,10,0.0288129592808041,438595.37780268
V,60,12,8,10,0.0421028175602794,438595.37780268
W,60,12,8,10,0.0347954198951062,438595.37780268
u,60,12,9,0,0.0253607552872141,NaN
u,60,12,9,1,0.0253138709863954,439738.46721451
V,60,12,9,1,0.042608633764896,439738.46721451
W,60,12,9,1,0.0368082997130157,439738.46721451
u,60,12,9,2,0.0253144251218782,439738.461833205
V,60,12,9,2,0.0425807859384977,439738.461833205
W,60,12,9,2,0.0368262317641168,439738.461833205
u,60,12,9,3,0.0253144272791074,439738.461833163
V,60,12,9,3,0.0425807464033561,439738.461833163
W,60,12,9,3,0.0368262801506762,439738.461833163
u,60,12,9,4,0.025314427290191,439738.461833164
V,60,12,9,4,0.0425807463059667,439738.461833164
W,60,12,9,4,0.0368262803240638,439738.461833164
u,60,12,9,5,0.0253144272902524,439738.461833164
V,60,12,9,5,0.0425807463056228,439738.461833164
W,60,12,9,5,0.0368262803247688,439738.461833164
u,60,12,9,6,0.0253144272902568,439738.461833164
V,60,12,9,6,0.0425807463056176,439738.461833164
W,60,12,9,6,0.0368262803247718,439738.461833164
u,60,12,9,7,0.025314427290248,439738.461833164
V,60,12,9,7,0.0425807463056228,439738.461833164
W,60,12,9,7,0.0368262803247748,439738.461833164
u,60,12,9,8,0.0253144272902611,439738.461833164
V,60,12,9,8,0.042580746305615,439738.461833164
W,60,12,9,8,0.0368262803247748,439738.461833164
u,60,12,9,9,0.0253144272902524,439738.461833164
V,60,12,9,9,0.0425807463056254,439738.461833164
W,60,12,9,9,0.0368262803247718,439738.461833164
u,60,12,9,10,0.0253144272902611,439738.461833164
V,60,12,9,10,0.0425807463056202,439738.461833164
W,60,12,9,10,0.0368262803247809,439738.461833164
u,60,12,10,0,0.0258802678030826,NaN
u,60,12,10,1,0.0255147498744007,437997.41935413
V,60,12,10,1,0.0459344278156903,437997.41935413
W,60,12,10,1,0.0356263370160582,437997.41935413
u,60,12,10,2,0.0255141962233798,437997.415234463
V,60,12,10,2,0.0458994990291921,437997.415234463
W,60,12,10,2,0.0356282503948859,437997.415234463
u,60,12,10,3,0.0255141936261738,437997.415234426
V,60,12,10,3,0.0458993982655946,437997.415234426
W,60,12,10,3,0.0356282538825033,437997.415234426
u,60,12,10,4,0.0255141936150466,437997.415234426
V,60,12,10,4,0.0458993979646314,437997.415234426
W,60,12,10,4,0.0356282538889932,437997.415234426
u,60,12,10,5,0.0255141936150074,437997.415234424
V,60,12,10,5,0.0458993979636915,437997.415234424
W,60,12,10,5,0.0356282538890119,437997.415234424
u,60,12,10,6,0.0255141936150074,437997.415234425
V,60,12,10,6,0.045899397963706,437997.415234425
W,60,12,10,6,0.035628253889015,437997.415234425
u,60,12,10,7,0.0255141936150074,437997.415234424
V,60,12,10,7,0.045899397963706,437997.415234424
W,60,12,10,7,0.0356282538890181,437997.415234424
u,60,12,10,8,0.0255141936150031,437997.415234425
V,60,12,10,8,0.0458993979637108,437997.415234425
W,60,12,10,8,0.0356282538890212,437997.415234425
u,60,12,10,9,0.0255141936150074,437997.415234425
V,60,12,10,9,0.0458993979637036,437997.415234425
W,60,12,10,9,0.0356282538890056,437997.415234425
u,60,12,10,10,0.0255141936150074,437997.415234425
V,60,12,10,10,0.045899397963706,437997.415234425
W,60,12,10,10,0.0356282538890243,437997.415234425
u,60,12,11,0,0.0296238931699099,NaN
u,60,12,11,1,0.0291155460310992,438033.690113424
V,60,12,11,1,0.0419527708157922,438033.690113424
W,60,12,11,1,0.0359309094572007,438033.690113424
u,60,12,11,2,0.0291151018452903,438033.685541667
V,60,12,11,2,0.0419565803893609,438033.685541667
W,60,12,11,2,0.0359274478364767,438033.685541667
u,60,12,11,3,0.0291151013245185,438033.685541625
V,60,12,11,3,0.041956666046807,438033.685541625
W,60,12,11,3,0.0359274641417037,438033.685541625
u,60,12,11,4,0.0291151013254867,438033.685541624
V,60,12,11,4,0.0419566664512405,438033.685541624
W,60,12,11,4,0.0359274642670315,438033.685541624
u,60,12,11,5,0.0291151013255019,438033.685541626
V,60,12,11,5,0.0419566664529748,438033.685541626
W,60,12,11,5,0.0359274642676924,438033.685541626
u,60,12,11,6,0.0291151013255133,438033.685541625
V,60,12,11,6,0.0419566664529748,438033.685541625
W,60,12,11,6,0.0359274642677016,438033.685541625
u,60,12,11,7,0.0291151013255019,438033.685541625
V,60,12,11,7,0.0419566664529827,438033.685541625
W,60,12,11,7,0.0359274642676924,438033.685541625
u,60,12,11,8,0.0291151013255019,438033.685541625
V,60,12,11,8,0.0419566664529775,438033.685541625
W,60,12,11,8,0.0359274642676986,438033.685541625
u,60,12,11,9,0.0291151013255019,438033.685541625
V,60,12,11,9,0.0419566664529748,438033.685541625
W,60,12,11,9,0.0359274642676986,438033.685541625
u,60,12,11,10,0.0291151013255095,438033.685541625
V,60,12,11,10,0.0419566664529748,438033.685541625
W,60,12,11,10,0.0359274642676986,438033.685541625
u,60,12,12,0,0.0264205466996821,NaN
u,60,12,12,1,0.0257086876792517,438676.532364047
V,60,12,12,1,0.0505068324316226,438676.532364047
W,60,12,12,1,0.0357219811611009,438676.532364047
u,60,12,12,2,0.0257078849135472,438676.526904973
V,60,12,12,2,0.0504992308510183,438676.526904973
W,60,12,12,2,0.035728926159422,438676.526904973
u,60,12,12,3,0.0257078822098214,438676.526904931
V,60,12,12,3,0.0504992409437407,438676.526904931
W,60,12,12,3,0.0357289464620489,438676.526904931
u,60,12,12,4,0.0257078821989982,438676.526904931
V,60,12,12,4,0.0504992410319086,438676.526904931
W,60,12,12,4,0.0357289465631255,438676.526904931
u,60,12,12,5,0.0257078821989378,438676.526904931
V,60,12,12,5,0.0504992410323499,438676.526904931
W,60,12,12,5,0.0357289465636254,438676.526904931
u,60,12,12,6,0.0257078821989378,438676.526904931
V,60,12,12,6,0.0504992410323455,438676.526904931
W,60,12,12,6,0.0357289465636316,438676.526904931
u,60,12,12,7,0.0257078821989378,438676.526904931
V,60,12,12,7,0.0504992410323433,438676.526904931
W,60,12,12,7,0.0357289465636285,438676.526904931
u,60,12,12,8,0.0257078821989292,438676.526904931
V,60,12,12,8,0.0504992410323477,438676.526904931
W,60,12,12,8,0.0357289465636378,438676.526904931
u,60,12,12,9,0.0257078821989292,438676.526904931
V,60,12,12,9,0.0504992410323345,438676.526904931
W,60,12,12,9,0.0357289465636316,438676.526904931
u,60,12,12,10,0.0257078821989249,438676.526904931
V,60,12,12,10,0.0504992410323499,438676.526904931
W,60,12,12,10,0.0357289465636285,438676.526904931
u,60,12,13,0,0.0282201944688315,NaN
u,60,12,13,1,0.0276053097246274,437852.202324903
V,60,12,13,1,0.0420951356561663,437852.202324903
W,60,12,13,1,0.0328637745235992,437852.202324903
u,60,12,13,2,0.0276053075370132,437852.198821789
V,60,12,13,2,0.0421150240898237,437852.198821789
W,60,12,13,2,0.0328492500722068,437852.198821789
u,60,12,13,3,0.0276053080659805,437852.198821761
V,60,12,13,3,0.0421150545895971,437852.198821761
W,60,12,13,3,0.0328491984648213,437852.198821761
u,60,12,13,4,0.02760530806787,437852.19882176
V,60,12,13,4,0.0421150546361369,437852.19882176
W,60,12,13,4,0.0328491982554637,437852.19882176
u,60,12,13,5,0.027605308067866,437852.198821762
V,60,12,13,5,0.042115054636179,437852.198821762
W,60,12,13,5,0.0328491982545551,437852.198821762
u,60,12,13,6,0.02760530806787,437852.198821762
V,60,12,13,6,0.0421150546361895,437852.198821762
W,60,12,13,6,0.0328491982545449,437852.198821762
u,60,12,13,7,0.027605308067878,437852.198821762
V,60,12,13,7,0.0421150546361816,437852.198821762
W,60,12,13,7,0.0328491982545517,437852.198821762
u,60,12,13,8,0.027605308067878,437852.198821762
V,60,12,13,8,0.0421150546361869,437852.198821762
W,60,12,13,8,0.0328491982545483,437852.198821762
u,60,12,13,9,0.027605308067866,437852.198821762
V,60,12,13,9,0.0421150546361922,437852.198821762
W,60,12,13,9,0.0328491982545517,437852.198821762
u,60,12,13,10,0.02760530806787,437852.198821762
V,60,12,13,10,0.0421150546361895,437852.198821762
W,60,12,13,10,0.0328491982545449,437852.198821762
u,60,12,14,0,0.0283359810486307,NaN
u,60,12,14,1,0.0285305160110167,438995.413872186
V,60,12,14,1,0.0422504501870145,438995.413872186
W,60,12,14,1,0.0403826071534536,438995.413872186
u,60,12,14,2,0.0285318705964103,438995.408660992
V,60,12,14,2,0.0422671549627384,438995.408660992
W,60,12,14,2,0.040391429524882,438995.408660992
u,60,12,14,3,0.0285318741750956,438995.408660938
V,60,12,14,3,0.0422672490397022,438995.408660938
W,60,12,14,3,0.0403914251607925,438995.408660938
u,60,12,14,4,0.028531874185018,438995.408660941
V,60,12,14,4,0.0422672494047723,438995.408660941
W,60,12,14,4,0.0403914250397936,438995.408660941
u,60,12,14,5,0.028531874185053,438995.408660941
V,60,12,14,5,0.0422672494061632,438995.408660941
W,60,12,14,5,0.0403914250389285,438995.408660941
u,60,12,14,6,0.0285318741850413,438995.408660941
V,60,12,14,6,0.0422672494061711,438995.408660941
W,60,12,14,6,0.0403914250389175,438995.408660941
u,60,12,14,7,0.0285318741850491,438995.408660941
V,60,12,14,7,0.0422672494061711,438995.408660941
