q,N,seed,method,factor name,RI,ARI
50,40,15,JisstPCA0 (oracle),networkX1,1,1
50,40,15,JisstPCA0 (oracle),networkY1,1,1
50,40,15,JisstPCA0 (oracle),networkX2,1,1
50,40,15,JisstPCA0 (oracle),networkY2,1,1
50,40,15,JisstPCA0 (BIC),sample,1,1
50,40,15,JisstPCA0 (BIC),networkX1,1,1
50,40,15,JisstPCA0 (BIC),networkY1,1,1
50,40,15,JisstPCA0 (BIC),networkX2,1,1
50,40,15,JisstPCA0 (BIC),networkY2,1,1
50,40,15,G-JisstPCA0 (oracle),sample,1,1
50,40,15,G-JisstPCA0 (oracle),networkX1,1,1
50,40,15,G-JisstPCA0 (oracle),networkY1,1,1
50,40,15,G-JisstPCA0 (oracle),networkX2,1,1
50,40,15,G-JisstPCA0 (oracle),networkY2,1,1
50,40,15,G-JisstPCA0 (BIC),sample,1,1
50,40,15,G-JisstPCA0 (BIC),networkX1,1,1
50,40,15,G-JisstPCA0 (BIC),networkY1,1,1
50,40,15,G-JisstPCA0 (BIC),networkX2,1,1
50,40,15,G-JisstPCA0 (BIC),networkY2,1,1
50,40,15,JisstPCA2 (oracle),sample,1,1
50,40,15,JisstPCA2 (oracle),networkX1,1,1
50,40,15,JisstPCA2 (oracle),networkY1,1,1
50,40,15,JisstPCA2 (oracle),networkX2,1,1
50,40,15,JisstPCA2 (oracle),networkY2,1,1
50,40,15,JisstPCA2 (BIC),sample,1,1
50,40,15,JisstPCA2 (BIC),networkX1,1,1
50,40,15,JisstPCA2 (BIC),networkY1,1,1
50,40,15,JisstPCA2 (BIC),networkX2,1,1
50,40,15,JisstPCA2 (BIC),networkY2,1,1
50,40,15,G-JisstPCA2 (oracle),sample,1,1
50,40,15,G-JisstPCA2 (oracle),networkX1,1,1
50,40,15,G-JisstPCA2 (oracle),networkY1,1,1
50,40,15,G-JisstPCA2 (oracle),networkX2,1,1
50,40,15,G-JisstPCA2 (oracle),networkY2,1,1
50,40,15,G-JisstPCA2 (BIC),sample,1,1
50,40,15,G-JisstPCA2 (BIC),networkX1,1,1
50,40,15,G-JisstPCA2 (BIC),networkY1,1,1
50,40,15,G-JisstPCA2 (BIC),networkX2,1,1
50,40,15,G-JisstPCA2 (BIC),networkY2,1,1
50,40,15,iHOSVD,sample,1,1
50,40,15,iHOSVD,networkX1,0.891455696202532,0.754266353979059
50,40,15,iHOSVD,networkY1,1,1
50,40,15,iHOSVD,networkX2,0.574683544303797,0.153139356814701
50,40,15,iHOSVD,networkY2,0.510204081632653,0.0199999999999999
50,40,15,iHOOI,sample,1,1
50,40,15,iHOOI,networkX1,0.878481012658228,0.72588480222068
50,40,15,iHOOI,networkY1,1,1
50,40,15,iHOOI,networkX2,0.574683544303797,0.153139356814701
50,40,15,iHOOI,networkY2,0.627755102040816,0.254603682946357
80,20,15,JisstPCA0 (oracle),sample,1,1
80,20,15,JisstPCA0 (oracle),networkX1,1,1
80,20,15,JisstPCA0 (oracle),networkY1,1,1
80,20,15,JisstPCA0 (oracle),networkX2,0.496518987341772,-0.00672812757811435
80,20,15,JisstPCA0 (oracle),networkY2,0.493987341772152,-0.0116865206171944
80,20,15,JisstPCA0 (BIC),sample,0.9,0.785246876859013
80,20,15,JisstPCA0 (BIC),networkX1,1,1
80,20,15,JisstPCA0 (BIC),networkY1,1,1
80,20,15,JisstPCA0 (BIC),networkX2,0.494936708860759,-0.00947958366693356
80,20,15,JisstPCA0 (BIC),networkY2,0.493987341772152,-0.0116865206171944
80,20,15,G-JisstPCA0 (oracle),sample,1,1
80,20,15,G-JisstPCA0 (oracle),networkX1,1,1
80,20,15,G-JisstPCA0 (oracle),networkY1,1,1
80,20,15,G-JisstPCA0 (oracle),networkX2,1,1
80,20,15,G-JisstPCA0 (oracle),networkY2,1,1
80,20,15,G-JisstPCA0 (BIC),sample,1,1
80,20,15,G-JisstPCA0 (BIC),networkX1,1,1
80,20,15,G-JisstPCA0 (BIC),networkY1,1,1
80,20,15,G-JisstPCA0 (BIC),networkX2,1,1
80,20,15,G-JisstPCA0 (BIC),networkY2,1,1
80,20,15,JisstPCA2 (oracle),sample,1,1
80,20,15,JisstPCA2 (oracle),networkX1,1,1
80,20,15,JisstPCA2 (oracle),networkY1,0.77246835443038,0.530592748446769
80,20,15,JisstPCA2 (oracle),networkX2,1,1
80,20,15,JisstPCA2 (oracle),networkY2,1,1
80,20,15,JisstPCA2 (BIC),sample,1,1
80,20,15,JisstPCA2 (BIC),networkX1,1,1
80,20,15,JisstPCA2 (BIC),networkY1,0.77246835443038,0.530592748446769
80,20,15,JisstPCA2 (BIC),networkX2,1,1
80,20,15,JisstPCA2 (BIC),networkY2,1,1
80,20,15,G-JisstPCA2 (oracle),sample,1,1
80,20,15,G-JisstPCA2 (oracle),networkX1,1,1
80,20,15,G-JisstPCA2 (oracle),networkY1,1,1
80,20,15,G-JisstPCA2 (oracle),networkX2,1,1
80,20,15,G-JisstPCA2 (oracle),networkY2,1,1
80,20,15,G-JisstPCA2 (BIC),sample,1,1
80,20,15,G-JisstPCA2 (BIC),networkX1,1,1
80,20,15,G-JisstPCA2 (BIC),networkY1,1,1
80,20,15,G-JisstPCA2 (BIC),networkX2,1,1
80,20,15,G-JisstPCA2 (BIC),networkY2,1,1
80,20,15,iHOSVD,sample,1,1
80,20,15,iHOSVD,networkX1,0.783544303797468,0.545387240286182
80,20,15,iHOSVD,networkY1,1,1
80,20,15,iHOSVD,networkX2,0.574683544303797,0.153139356814701
80,20,15,iHOSVD,networkY2,0.633227848101266,0.266597887607114
80,20,15,iHOOI,sample,1,1
80,20,15,iHOOI,networkX1,0.790189873417722,0.53044736459919
80,20,15,iHOOI,networkY1,1,1
80,20,15,iHOOI,networkX2,0.574683544303797,0.153139356814701
80,20,15,iHOOI,networkY2,0.547151898734177,0.0888274181146419
80,40,15,JisstPCA0 (oracle),sample,1,1
80,40,15,JisstPCA0 (oracle),networkX1,1,1
80,40,15,JisstPCA0 (oracle),networkY1,1,1
80,40,15,JisstPCA0 (oracle),networkX2,0.494936708860759,-0.00999711621647596
80,40,15,JisstPCA0 (oracle),networkY2,0.513924050632911,0.0182270091135047
80,40,15,JisstPCA0 (BIC),sample,1,1
80,40,15,JisstPCA0 (BIC),networkX1,1,1
80,40,15,JisstPCA0 (BIC),networkY1,1,1
80,40,15,JisstPCA0 (BIC),networkX2,0.494936708860759,-0.00999711621647596
80,40,15,JisstPCA0 (BIC),networkY2,0.513924050632911,0.0182270091135047
80,40,15,G-JisstPCA0 (oracle),sample,0.615384615384615,0.218515178839796
80,40,15,G-JisstPCA0 (oracle),networkX1,1,1
80,40,15,G-JisstPCA0 (oracle),networkY1,1,1
80,40,15,G-JisstPCA0 (oracle),networkX2,0.494936708860759,-0.00977063044592523
80,40,15,G-JisstPCA0 (oracle),networkY2,0.505063291139241,0.00935832307060755
80,40,15,G-JisstPCA0 (BIC),sample,1,1
80,40,15,G-JisstPCA0 (BIC),networkX1,1,1
80,40,15,G-JisstPCA0 (BIC),networkY1,1,1
80,40,15,G-JisstPCA0 (BIC),networkX2,1,1
80,40,15,G-JisstPCA0 (BIC),networkY2,1,1
80,40,15,JisstPCA2 (oracle),sample,1,1
80,40,15,JisstPCA2 (oracle),networkX1,0.719303797468354,0.452264558883534
80,40,15,JisstPCA2 (oracle),networkY1,1,1
80,40,15,JisstPCA2 (oracle),networkX2,1,1
80,40,15,JisstPCA2 (oracle),networkY2,1,1
80,40,15,JisstPCA2 (BIC),sample,1,1
80,40,15,JisstPCA2 (BIC),networkX1,1,1
80,40,15,JisstPCA2 (BIC),networkY1,1,1
80,40,15,JisstPCA2 (BIC),networkX2,1,1
80,40,15,JisstPCA2 (BIC),networkY2,1,1
80,40,15,G-JisstPCA2 (oracle),sample,1,1
80,40,15,G-JisstPCA2 (oracle),networkX1,1,1
80,40,15,G-JisstPCA2 (oracle),networkY1,1,1
80,40,15,G-JisstPCA2 (oracle),networkX2,1,1
80,40,15,G-JisstPCA2 (oracle),networkY2,1,1
80,40,15,G-JisstPCA2 (BIC),sample,1,1
80,40,15,G-JisstPCA2 (BIC),networkX1,1,1
80,40,15,G-JisstPCA2 (BIC),networkY1,1,1
80,40,15,G-JisstPCA2 (BIC),networkX2,1,1
80,40,15,G-JisstPCA2 (BIC),networkY2,1,1
80,40,15,iHOSVD,sample,1,1
80,40,15,iHOSVD,networkX1,1,1
80,40,15,iHOSVD,networkY1,1,1
80,40,15,iHOSVD,networkX2,0.574683544303797,0.153139356814701
80,40,15,iHOSVD,networkY2,0.633227848101266,0.266597887607114
80,40,15,iHOOI,sample,1,1
80,40,15,iHOOI,networkX1,0.878481012658228,0.72588480222068
80,40,15,iHOOI,networkY1,1,1
80,40,15,iHOOI,networkX2,0.574683544303797,0.153139356814701
80,40,15,iHOOI,networkY2,0.633227848101266,0.257173037200978
50,20,16,JisstPCA0 (oracle),sample,0.478947368421053,-0.033402922755741
50,20,16,JisstPCA0 (oracle),networkX1,1,1
50,20,16,JisstPCA0 (oracle),networkY1,1,1
50,20,16,JisstPCA0 (oracle),networkX2,0.49873417721519,-0.00256377387514415
50,20,16,JisstPCA0 (oracle),networkY2,0.493061224489796,-0.0135904866593385
50,20,16,JisstPCA0 (BIC),sample,0.478947368421053,-0.033402922755741
50,20,16,JisstPCA0 (BIC),networkX1,1,1
50,20,16,JisstPCA0 (BIC),networkY1,1,1
50,20,16,JisstPCA0 (BIC),networkX2,0.49873417721519,-0.00256377387514415
50,20,16,JisstPCA0 (BIC),networkY2,0.493061224489796,-0.0135904866593385
50,20,16,G-JisstPCA0 (oracle),sample,0.478947368421053,-0.033402922755741
50,20,16,G-JisstPCA0 (oracle),networkX1,1,1
50,20,16,G-JisstPCA0 (oracle),networkY1,1,1
50,20,16,G-JisstPCA0 (oracle),networkX2,0.501582278481013,0.00320448628079318
50,20,16,G-JisstPCA0 (oracle),networkY2,0.497142857142857,-0.0053290700772716
50,20,16,G-JisstPCA0 (BIC),sample,1,1
50,20,16,G-JisstPCA0 (BIC),networkX1,1,1
50,20,16,G-JisstPCA0 (BIC),networkY1,1,1
50,20,16,G-JisstPCA0 (BIC),networkX2,0.501582278481013,0.00320448628079318
50,20,16,G-JisstPCA0 (BIC),networkY2,0.497142857142857,-0.0053290700772716
50,20,16,JisstPCA2 (oracle),sample,1,1
50,20,16,JisstPCA2 (oracle),networkX1,1,1
50,20,16,JisstPCA2 (oracle),networkY1,1,1
50,20,16,JisstPCA2 (oracle),networkX2,0.950632911392405,0.90125
50,20,16,JisstPCA2 (oracle),networkY2,0.493061224489796,-0.0146720464170196
50,20,16,JisstPCA2 (BIC),sample,0.557894736842105,-0.0632911392405063
50,20,16,JisstPCA2 (BIC),networkX1,1,1
50,20,16,JisstPCA2 (BIC),networkY1,1,1
50,20,16,JisstPCA2 (BIC),networkX2,0.950632911392405,0.90125
50,20,16,JisstPCA2 (BIC),networkY2,0.490612244897959,-0.0200160128102481
50,20,16,G-JisstPCA2 (oracle),sample,1,1
50,20,16,G-JisstPCA2 (oracle),networkX1,1,1
50,20,16,G-JisstPCA2 (oracle),networkY1,1,1
50,20,16,G-JisstPCA2 (oracle),networkX2,0.975,0.949992387881507
50,20,16,G-JisstPCA2 (oracle),networkY2,0.493061224489796,-0.0156203063983178
50,20,16,G-JisstPCA2 (BIC),sample,1,1
50,20,16,G-JisstPCA2 (BIC),networkX1,1,1
50,20,16,G-JisstPCA2 (BIC),networkY1,1,1
50,20,16,G-JisstPCA2 (BIC),networkX2,0.975,0.949992387881507
50,20,16,G-JisstPCA2 (BIC),networkY2,0.493061224489796,-0.0156203063983178
50,20,16,iHOSVD,sample,1,1
50,20,16,iHOSVD,networkX1,1,1
50,20,16,iHOSVD,networkY1,1,1
50,20,16,iHOSVD,networkX2,0.493987341772152,-0.0121793895882245
50,20,16,iHOSVD,networkY2,0.502857142857143,0.00559832050384887
50,20,16,iHOOI,sample,1,1
50,20,16,iHOOI,networkX1,1,1
50,20,16,iHOOI,networkY1,1,1
50,20,16,iHOOI,networkX2,0.519303797468354,0.038646104546365
50,20,16,iHOOI,networkY2,0.490612244897959,-0.0183852917665868
50,40,16,JisstPCA0 (oracle),sample,1,1
50,40,16,JisstPCA0 (oracle),networkX1,1,1
50,40,16,JisstPCA0 (oracle),networkY1,1,1
50,40,16,JisstPCA0 (oracle),networkX2,0.494936708860759,-0.0102560815358483
50,40,16,JisstPCA0 (oracle),networkY2,0.493061224489796,-0.0134554537885095
50,40,16,JisstPCA0 (BIC),sample,1,1
50,40,16,JisstPCA0 (BIC),networkX1,1,1
50,40,16,JisstPCA0 (BIC),networkY1,1,1
50,40,16,JisstPCA0 (BIC),networkX2,0.494936708860759,-0.0102560815358483
50,40,16,JisstPCA0 (BIC),networkY2,0.490612244897959,-0.0186567164179105
50,40,16,G-JisstPCA0 (oracle),sample,0.533333333333333,0.0464483627204032
50,40,16,G-JisstPCA0 (oracle),networkX1,1,1
50,40,16,G-JisstPCA0 (oracle),networkY1,1,1
50,40,16,G-JisstPCA0 (oracle),networkX2,0.493987341772152,-0.0121793895882245
50,40,16,G-JisstPCA0 (oracle),networkY2,0.493061224489796,-0.0156203063983178
50,40,16,G-JisstPCA0 (BIC),sample,0.533333333333333,0.0464483627204032
50,40,16,G-JisstPCA0 (BIC),networkX1,1,1
50,40,16,G-JisstPCA0 (BIC),networkY1,1,1
50,40,16,G-JisstPCA0 (BIC),networkX2,0.493987341772152,-0.0121793895882245
50,40,16,G-JisstPCA0 (BIC),networkY2,0.493061224489796,-0.0146720464170196
50,40,16,JisstPCA2 (oracle),sample,1,1
50,40,16,JisstPCA2 (oracle),networkX1,1,1
50,40,16,JisstPCA2 (oracle),networkY1,1,1
50,40,16,JisstPCA2 (oracle),networkX2,1,1
50,40,16,JisstPCA2 (oracle),networkY2,1,1
50,40,16,JisstPCA2 (BIC),sample,1,1
50,40,16,JisstPCA2 (BIC),networkX1,1,1
50,40,16,JisstPCA2 (BIC),networkY1,1,1
50,40,16,JisstPCA2 (BIC),networkX2,1,1
50,40,16,JisstPCA2 (BIC),networkY2,1,1
50,40,16,G-JisstPCA2 (oracle),sample,1,1
50,40,16,G-JisstPCA2 (oracle),networkX1,1,1
50,40,16,G-JisstPCA2 (oracle),networkY1,1,1
50,40,16,G-JisstPCA2 (oracle),networkX2,1,1
50,40,16,G-JisstPCA2 (oracle),networkY2,1,1
50,40,16,G-JisstPCA2 (BIC),sample,1,1
50,40,16,G-JisstPCA2 (BIC),networkX1,1,1
50,40,16,G-JisstPCA2 (BIC),networkY1,1,1
50,40,16,G-JisstPCA2 (BIC),networkX2,1,1
50,40,16,G-JisstPCA2 (BIC),networkY2,1,1
50,40,16,iHOSVD,sample,1,1
50,40,16,iHOSVD,networkX1,0.934177215189873,0.850947722852747
50,40,16,iHOSVD,networkY1,1,1
50,40,16,iHOSVD,networkX2,0.574683544303797,0.153139356814701
50,40,16,iHOSVD,networkY2,0.502857142857143,0.00559832050384887
50,40,16,iHOOI,sample,1,1
50,40,16,iHOOI,networkX1,1,1
50,40,16,iHOOI,networkY1,1,1
50,40,16,iHOOI,networkX2,0.574683544303797,0.153139356814701
50,40,16,iHOOI,networkY2,0.490612244897959,-0.0183852917665868
80,20,16,JisstPCA0 (oracle),sample,0.473684210526316,-0.0183299389002038
80,20,16,JisstPCA0 (oracle),networkX1,1,1
80,20,16,JisstPCA0 (oracle),networkY1,1,1
80,20,16,JisstPCA0 (oracle),networkX2,0.505063291139241,0.0107606084867894
80,20,16,JisstPCA0 (oracle),networkY2,0.513924050632911,0.0226111386760659
80,20,16,JisstPCA0 (BIC),sample,0.473684210526316,-0.0183299389002038
80,20,16,JisstPCA0 (BIC),networkX1,1,1
80,20,16,JisstPCA0 (BIC),networkY1,1,1
80,20,16,JisstPCA0 (BIC),networkX2,0.501582278481013,0.00307670119943275
80,20,16,JisstPCA0 (BIC),networkY2,0.505063291139241,0.00795842861180337
80,20,16,G-JisstPCA0 (oracle),sample,0.478947368421053,0
80,20,16,G-JisstPCA0 (oracle),networkX1,1,1
80,20,16,G-JisstPCA0 (oracle),networkY1,1,1
80,20,16,G-JisstPCA0 (oracle),networkX2,0.509177215189873,0.018833929901266
80,20,16,G-JisstPCA0 (oracle),networkY2,0.494936708860759,-0.0104115244805457
80,20,16,G-JisstPCA0 (BIC),sample,1,1
80,20,16,G-JisstPCA0 (BIC),networkX1,1,1
80,20,16,G-JisstPCA0 (BIC),networkY1,1,1
80,20,16,G-JisstPCA0 (BIC),networkX2,0.509177215189873,0.018833929901266
80,20,16,G-JisstPCA0 (BIC),networkY2,0.509177215189873,0.0166038244656006
80,20,16,JisstPCA2 (oracle),sample,1,1
80,20,16,JisstPCA2 (oracle),networkX1,1,1
80,20,16,JisstPCA2 (oracle),networkY1,1,1
80,20,16,JisstPCA2 (oracle),networkX2,1,1
80,20,16,JisstPCA2 (oracle),networkY2,0.859493670886076,0.719007152195647
80,20,16,JisstPCA2 (BIC),sample,1,1
80,20,16,JisstPCA2 (BIC),networkX1,1,1
80,20,16,JisstPCA2 (BIC),networkY1,1,1
80,20,16,JisstPCA2 (BIC),networkX2,1,1
80,20,16,JisstPCA2 (BIC),networkY2,0.859493670886076,0.719007152195647
80,20,16,G-JisstPCA2 (oracle),sample,1,1
80,20,16,G-JisstPCA2 (oracle),networkX1,1,1
80,20,16,G-JisstPCA2 (oracle),networkY1,1,1
80,20,16,G-JisstPCA2 (oracle),networkX2,1,1
80,20,16,G-JisstPCA2 (oracle),networkY2,0.859493670886076,0.719007152195647
80,20,16,G-JisstPCA2 (BIC),sample,1,1
80,20,16,G-JisstPCA2 (BIC),networkX1,1,1
80,20,16,G-JisstPCA2 (BIC),networkY1,1,1
80,20,16,G-JisstPCA2 (BIC),networkX2,1,1
80,20,16,G-JisstPCA2 (BIC),networkY2,0.859493670886076,0.719007152195647
80,20,16,iHOSVD,sample,1,1
80,20,16,iHOSVD,networkX1,1,1
80,20,16,iHOSVD,networkY1,1,1
80,20,16,iHOSVD,networkX2,0.513924050632911,0.0278169465453148
80,20,16,iHOSVD,networkY2,0.494936708860759,-0.0100553718372683
80,20,16,iHOOI,sample,1,1
80,20,16,iHOOI,networkX1,1,1
80,20,16,iHOOI,networkY1,1,1
80,20,16,iHOOI,networkX2,0.574683544303797,0.153139356814701
80,20,16,iHOOI,networkY2,0.49873417721519,-0.00281444534911298
80,40,16,JisstPCA0 (oracle),sample,1,1
80,40,16,JisstPCA0 (oracle),networkX1,1,1
80,40,16,JisstPCA0 (oracle),networkY1,1,1
80,40,16,JisstPCA0 (oracle),networkX2,0.494936708860759,-0.00999711621647596
80,40,16,JisstPCA0 (oracle),networkY2,0.513924050632911,0.0182270091135047
80,40,16,JisstPCA0 (BIC),sample,1,1
80,40,16,JisstPCA0 (BIC),networkX1,1,1
80,40,16,JisstPCA0 (BIC),networkY1,1,1
80,40,16,JisstPCA0 (BIC),networkX2,0.494936708860759,-0.00999711621647596
80,40,16,JisstPCA0 (BIC),networkY2,0.513924050632911,0.0182270091135047
80,40,16,G-JisstPCA0 (oracle),sample,1,1
80,40,16,G-JisstPCA0 (oracle),networkX1,1,1
80,40,16,G-JisstPCA0 (oracle),networkY1,1,1
80,40,16,G-JisstPCA0 (oracle),networkX2,0.494936708860759,-0.00977063044592523
80,40,16,G-JisstPCA0 (oracle),networkY2,0.496518987341772,-0.00662492451654556
80,40,16,G-JisstPCA0 (BIC),sample,1,1
80,40,16,G-JisstPCA0 (BIC),networkX1,1,1
80,40,16,G-JisstPCA0 (BIC),networkY1,1,1
80,40,16,G-JisstPCA0 (BIC),networkX2,0.494936708860759,-0.00977063044592523
80,40,16,G-JisstPCA0 (BIC),networkY2,0.493987341772152,-0.0116865206171944
80,40,16,JisstPCA2 (oracle),sample,1,1
80,40,16,JisstPCA2 (oracle),networkX1,1,1
80,40,16,JisstPCA2 (oracle),networkY1,1,1
80,40,16,JisstPCA2 (oracle),networkX2,1,1
80,40,16,JisstPCA2 (oracle),networkY2,1,1
80,40,16,JisstPCA2 (BIC),sample,1,1
80,40,16,JisstPCA2 (BIC),networkX1,1,1
80,40,16,JisstPCA2 (BIC),networkY1,1,1
80,40,16,JisstPCA2 (BIC),networkX2,1,1
80,40,16,JisstPCA2 (BIC),networkY2,1,1
80,40,16,G-JisstPCA2 (oracle),sample,1,1
80,40,16,G-JisstPCA2 (oracle),networkX1,1,1
80,40,16,G-JisstPCA2 (oracle),networkY1,1,1
80,40,16,G-JisstPCA2 (oracle),networkX2,1,1
80,40,16,G-JisstPCA2 (oracle),networkY2,1,1
80,40,16,G-JisstPCA2 (BIC),sample,1,1
80,40,16,G-JisstPCA2 (BIC),networkX1,1,1
80,40,16,G-JisstPCA2 (BIC),networkY1,1,1
80,40,16,G-JisstPCA2 (BIC),networkX2,1,1
80,40,16,G-JisstPCA2 (BIC),networkY2,1,1
80,40,16,iHOSVD,sample,1,1
80,40,16,iHOSVD,networkX1,0.711708860759494,0.434622896009075
80,40,16,iHOSVD,networkY1,1,1
80,40,16,iHOSVD,networkX2,0.574683544303797,0.153139356814701
80,40,16,iHOSVD,networkY2,0.539240506329114,0.0735168085366875
80,40,16,iHOOI,sample,1,1
80,40,16,iHOOI,networkX1,1,1
80,40,16,iHOOI,networkY1,1,1
80,40,16,iHOOI,networkX2,0.574683544303797,0.153139356814701
80,40,16,iHOOI,networkY2,0.646835443037975,0.2931226908867
50,20,17,JisstPCA0 (oracle),sample,1,1
50,20,17,JisstPCA0 (oracle),networkX1,1,1
50,20,17,JisstPCA0 (oracle),networkY1,1,1
50,20,17,JisstPCA0 (oracle),networkX2,1,1
50,20,17,JisstPCA0 (oracle),networkY2,1,1
50,20,17,JisstPCA0 (BIC),sample,1,1
50,20,17,JisstPCA0 (BIC),networkX1,1,1
50,20,17,JisstPCA0 (BIC),networkY1,1,1
50,20,17,JisstPCA0 (BIC),networkX2,1,1
50,20,17,JisstPCA0 (BIC),networkY2,1,1
50,20,17,G-JisstPCA0 (oracle),sample,1,1
50,20,17,G-JisstPCA0 (oracle),networkX1,1,1
50,20,17,G-JisstPCA0 (oracle),networkY1,1,1
50,20,17,G-JisstPCA0 (oracle),networkX2,1,1
50,20,17,G-JisstPCA0 (oracle),networkY2,0.96,0.919990669465827
50,20,17,G-JisstPCA0 (BIC),sample,1,1
50,20,17,G-JisstPCA0 (BIC),networkX1,1,1
50,20,17,G-JisstPCA0 (BIC),networkY1,1,1
50,20,17,G-JisstPCA0 (BIC),networkX2,1,1
50,20,17,G-JisstPCA0 (BIC),networkY2,1,1
50,20,17,JisstPCA2 (oracle),sample,1,1
50,20,17,JisstPCA2 (oracle),networkX1,1,1
50,20,17,JisstPCA2 (oracle),networkY1,0.755918367346939,0.489778861222358
50,20,17,JisstPCA2 (oracle),networkX2,1,1
50,20,17,JisstPCA2 (oracle),networkY2,0.96,0.919990669465827
50,20,17,JisstPCA2 (BIC),sample,1,1
50,20,17,JisstPCA2 (BIC),networkX1,1,1
50,20,17,JisstPCA2 (BIC),networkY1,1,1
50,20,17,JisstPCA2 (BIC),networkX2,1,1
50,20,17,JisstPCA2 (BIC),networkY2,1,1
50,20,17,G-JisstPCA2 (oracle),sample,1,1
50,20,17,G-JisstPCA2 (oracle),networkX1,1,1
50,20,17,G-JisstPCA2 (oracle),networkY1,1,1
50,20,17,G-JisstPCA2 (oracle),networkX2,1,1
50,20,17,G-JisstPCA2 (oracle),networkY2,1,1
50,20,17,G-JisstPCA2 (BIC),sample,1,1
50,20,17,G-JisstPCA2 (BIC),networkX1,1,1
50,20,17,G-JisstPCA2 (BIC),networkY1,1,1
50,20,17,G-JisstPCA2 (BIC),networkX2,1,1
50,20,17,G-JisstPCA2 (BIC),networkY2,1,1
50,20,17,iHOSVD,sample,1,1
50,20,17,iHOSVD,networkX1,0.754746835443038,0.460391074352778
50,20,17,iHOSVD,networkY1,1,1
50,20,17,iHOSVD,networkX2,0.574683544303797,0.153139356814701
50,20,17,iHOSVD,networkY2,0.493061224489796,-0.0139958012596221
50,20,17,iHOOI,sample,1,1
50,20,17,iHOOI,networkX1,0.759810126582279,0.477412135061784
50,20,17,iHOOI,networkY1,1,1
50,20,17,iHOOI,networkX2,0.574683544303797,0.153139356814701
50,20,17,iHOOI,networkY2,0.529795918367347,0.0597014925373134
50,40,17,JisstPCA0 (oracle),sample,0.902564102564103,0.779547939397996
50,40,17,JisstPCA0 (oracle),networkX1,1,1
50,40,17,JisstPCA0 (oracle),networkY1,0.762448979591837,0.505496792092943
50,40,17,JisstPCA0 (oracle),networkX2,0.494936708860759,-0.00870427853691316
50,40,17,JisstPCA0 (oracle),networkY2,0.490612244897959,-0.0186567164179105
50,40,17,JisstPCA0 (BIC),sample,1,1
50,40,17,JisstPCA0 (BIC),networkX1,1,1
50,40,17,JisstPCA0 (BIC),networkY1,1,1
50,40,17,JisstPCA0 (BIC),networkX2,0.501582278481013,0.00301279637182393
50,40,17,JisstPCA0 (BIC),networkY2,0.490612244897959,-0.0186567164179105
50,40,17,G-JisstPCA0 (oracle),sample,0.857692307692308,0.685826257348138
50,40,17,G-JisstPCA0 (oracle),networkX1,1,1
50,40,17,G-JisstPCA0 (oracle),networkY1,1,1
50,40,17,G-JisstPCA0 (oracle),networkX2,0.509177215189873,0.0182049823318723
50,40,17,G-JisstPCA0 (oracle),networkY2,0.490612244897959,-0.0224719101123595
50,40,17,G-JisstPCA0 (BIC),sample,0.498717948717949,-0.00889206462625538
50,40,17,G-JisstPCA0 (BIC),networkX1,1,1
50,40,17,G-JisstPCA0 (BIC),networkY1,1,1
50,40,17,G-JisstPCA0 (BIC),networkX2,0.509177215189873,0.0182049823318723
50,40,17,G-JisstPCA0 (BIC),networkY2,0.490612244897959,-0.0224719101123595
50,40,17,JisstPCA2 (oracle),sample,1,1
50,40,17,JisstPCA2 (oracle),networkX1,1,1
50,40,17,JisstPCA2 (oracle),networkY1,1,1
50,40,17,JisstPCA2 (oracle),networkX2,1,1
50,40,17,JisstPCA2 (oracle),networkY2,1,1
50,40,17,JisstPCA2 (BIC),sample,1,1
50,40,17,JisstPCA2 (BIC),networkX1,1,1
50,40,17,JisstPCA2 (BIC),networkY1,1,1
50,40,17,JisstPCA2 (BIC),networkX2,1,1
50,40,17,JisstPCA2 (BIC),networkY2,1,1
50,40,17,G-JisstPCA2 (oracle),sample,1,1
50,40,17,G-JisstPCA2 (oracle),networkX1,1,1
50,40,17,G-JisstPCA2 (oracle),networkY1,1,1
50,40,17,G-JisstPCA2 (oracle),networkX2,1,1
50,40,17,G-JisstPCA2 (oracle),networkY2,1,1
50,40,17,G-JisstPCA2 (BIC),sample,1,1
50,40,17,G-JisstPCA2 (BIC),networkX1,1,1
50,40,17,G-JisstPCA2 (BIC),networkY1,1,1
50,40,17,G-JisstPCA2 (BIC),networkX2,1,1
50,40,17,G-JisstPCA2 (BIC),networkY2,1,1
50,40,17,iHOSVD,sample,1,1
50,40,17,iHOSVD,networkX1,0.878481012658228,0.72588480222068
50,40,17,iHOSVD,networkY1,1,1
50,40,17,iHOSVD,networkX2,0.574683544303797,0.153139356814701
50,40,17,iHOSVD,networkY2,0.571428571428571,0.142757172848146
50,40,17,iHOOI,sample,1,1
50,40,17,iHOOI,networkX1,0.878481012658228,0.72588480222068
50,40,17,iHOOI,networkY1,1,1
50,40,17,iHOOI,networkX2,0.574683544303797,0.153139356814701
50,40,17,iHOOI,networkY2,0.489795918367347,-0.0337552742616034
80,20,17,JisstPCA0 (oracle),sample,0.605263157894737,0.199528142905292
80,20,17,JisstPCA0 (oracle),networkX1,1,1
80,20,17,JisstPCA0 (oracle),networkY1,1,1
80,20,17,JisstPCA0 (oracle),networkX2,0.501582278481013,0.00339610249181012
