q,N,seed,method,factor name,factor number,err
80,40,12,JisstPCA2 (oracle),u,2,0.140056635717629
80,40,12,JisstPCA2 (oracle),V,2,0.126398171951198
80,40,12,JisstPCA2 (oracle),W,2,0.174175983935421
80,40,12,JisstPCA2 (BIC),u,1,0.107226695688255
80,40,12,JisstPCA2 (BIC),V,1,0.0732634575877591
80,40,12,JisstPCA2 (BIC),W,1,0.0987003640851047
80,40,12,JisstPCA2 (BIC),u,2,0.140056635717629
80,40,12,JisstPCA2 (BIC),V,2,0.126398171951198
80,40,12,JisstPCA2 (BIC),W,2,0.174175983935421
80,40,12,G-JisstPCA2 (oracle),u,1,0.10786848136456
80,40,12,G-JisstPCA2 (oracle),V,1,0.0733709066429555
80,40,12,G-JisstPCA2 (oracle),W,1,0.0987771023017036
80,40,12,G-JisstPCA2 (oracle),u,2,0.137162412135822
80,40,12,G-JisstPCA2 (oracle),V,2,0.126974744115048
80,40,12,G-JisstPCA2 (oracle),W,2,0.175088782789569
80,40,12,G-JisstPCA2 (BIC),u,1,0.10786848136456
80,40,12,G-JisstPCA2 (BIC),V,1,0.0733709066429555
80,40,12,G-JisstPCA2 (BIC),W,1,0.0987771023017036
80,40,12,G-JisstPCA2 (BIC),u,2,0.137162412135822
80,40,12,G-JisstPCA2 (BIC),V,2,0.126974744115048
80,40,12,G-JisstPCA2 (BIC),W,2,0.175088782789569
80,40,12,iHOSVD,u,1,0.165153447553756
80,40,12,iHOSVD,V,1,0.212258232027457
80,40,12,iHOSVD,W,1,0.203371583644593
80,40,12,iHOSVD,u,2,0.193245208920844
80,40,12,iHOSVD,V,2,0.8020090168042
80,40,12,iHOSVD,W,2,0.779636640665549
80,40,12,iHOOI,u,1,0.0995911939093956
80,40,12,iHOOI,V,1,0.215088138161177
80,40,12,iHOOI,W,1,0.196173985389472
80,40,12,iHOOI,u,2,0.131778719351817
80,40,12,iHOOI,V,2,0.801083137985051
80,40,12,iHOOI,W,2,0.7443093270345
50,20,13,JisstPCA0 (oracle),u,1,0.115484704687421
50,20,13,JisstPCA0 (oracle),V,1,0.0889156234533611
50,20,13,JisstPCA0 (oracle),W,1,0.191005418830007
50,20,13,JisstPCA0 (oracle),u,2,0.200326904253468
50,20,13,JisstPCA0 (oracle),V,2,0.17724831933994
50,20,13,JisstPCA0 (oracle),W,2,0.309365923891183
50,20,13,JisstPCA0 (BIC),u,1,0.115484704687421
50,20,13,JisstPCA0 (BIC),V,1,0.0889156234533611
50,20,13,JisstPCA0 (BIC),W,1,0.191005418830007
50,20,13,JisstPCA0 (BIC),u,2,0.200326904253468
50,20,13,JisstPCA0 (BIC),V,2,0.17724831933994
50,20,13,JisstPCA0 (BIC),W,2,0.309365923891183
50,20,13,G-JisstPCA0 (oracle),u,1,0.116341750974202
50,20,13,G-JisstPCA0 (oracle),V,1,0.0890515886780473
50,20,13,G-JisstPCA0 (oracle),W,1,0.190947900982199
50,20,13,G-JisstPCA0 (oracle),u,2,0.183332312753396
50,20,13,G-JisstPCA0 (oracle),V,2,0.177271206447588
50,20,13,G-JisstPCA0 (oracle),W,2,0.304445065281914
50,20,13,G-JisstPCA0 (BIC),u,1,0.116341750974202
50,20,13,G-JisstPCA0 (BIC),V,1,0.0890515886780473
50,20,13,G-JisstPCA0 (BIC),W,1,0.190947900982199
50,20,13,G-JisstPCA0 (BIC),u,2,0.183332312753396
50,20,13,G-JisstPCA0 (BIC),V,2,0.177271206447588
50,20,13,G-JisstPCA0 (BIC),W,2,0.304445065281914
50,20,13,JisstPCA2 (oracle),u,1,0.115484704687421
50,20,13,JisstPCA2 (oracle),V,1,0.0889156234533611
50,20,13,JisstPCA2 (oracle),W,1,0.191005418830007
50,20,13,JisstPCA2 (oracle),u,2,0.146440483274027
50,20,13,JisstPCA2 (oracle),V,2,0.175814243099154
50,20,13,JisstPCA2 (oracle),W,2,0.300994246928778
50,20,13,JisstPCA2 (BIC),u,1,0.115484704687421
50,20,13,JisstPCA2 (BIC),V,1,0.0889156234533611
50,20,13,JisstPCA2 (BIC),W,1,0.191005418830007
50,20,13,JisstPCA2 (BIC),u,2,0.146440483274027
50,20,13,JisstPCA2 (BIC),V,2,0.175814243099154
50,20,13,JisstPCA2 (BIC),W,2,0.300994246928778
50,20,13,G-JisstPCA2 (oracle),u,1,0.116341750974202
50,20,13,G-JisstPCA2 (oracle),V,1,0.0890515886780473
50,20,13,G-JisstPCA2 (oracle),W,1,0.190947900982199
50,20,13,G-JisstPCA2 (oracle),u,2,0.142157033464241
50,20,13,G-JisstPCA2 (oracle),V,2,0.176603261272673
50,20,13,G-JisstPCA2 (oracle),W,2,0.298933879274642
50,20,13,G-JisstPCA2 (BIC),u,1,0.116341750974202
50,20,13,G-JisstPCA2 (BIC),V,1,0.0890515886780473
50,20,13,G-JisstPCA2 (BIC),W,1,0.190947900982199
50,20,13,G-JisstPCA2 (BIC),u,2,0.142157033464241
50,20,13,G-JisstPCA2 (BIC),V,2,0.176603261272673
50,20,13,G-JisstPCA2 (BIC),W,2,0.298933879274642
50,20,13,iHOSVD,u,1,0.180280918227506
50,20,13,iHOSVD,V,1,0.187374380556686
50,20,13,iHOSVD,W,1,0.33814307207489
50,20,13,iHOSVD,u,2,0.208827726589499
50,20,13,iHOSVD,V,2,0.795902711663347
50,20,13,iHOSVD,W,2,0.900916985869935
50,20,13,iHOOI,u,1,0.100956382870624
50,20,13,iHOOI,V,1,0.189181111606733
50,20,13,iHOOI,W,1,0.318022364595409
50,20,13,iHOOI,u,2,0.13697418867849
50,20,13,iHOOI,V,2,0.785859090832236
50,20,13,iHOOI,W,2,0.814613181088098
50,40,13,JisstPCA0 (oracle),u,1,0.0966668058781735
50,40,13,JisstPCA0 (oracle),V,1,0.0652952225164326
50,40,13,JisstPCA0 (oracle),W,1,0.1151509838718
50,40,13,JisstPCA0 (oracle),u,2,0.189398292162485
50,40,13,JisstPCA0 (oracle),V,2,0.143083110036124
50,40,13,JisstPCA0 (oracle),W,2,0.223205528308011
50,40,13,JisstPCA0 (BIC),u,1,0.0966668058781735
50,40,13,JisstPCA0 (BIC),V,1,0.0652952225164326
50,40,13,JisstPCA0 (BIC),W,1,0.1151509838718
50,40,13,JisstPCA0 (BIC),u,2,0.189398292162485
50,40,13,JisstPCA0 (BIC),V,2,0.143083110036124
50,40,13,JisstPCA0 (BIC),W,2,0.223205528308011
50,40,13,G-JisstPCA0 (oracle),u,1,0.0981362679579286
50,40,13,G-JisstPCA0 (oracle),V,1,0.0655624539808476
50,40,13,G-JisstPCA0 (oracle),W,1,0.114869613282116
50,40,13,G-JisstPCA0 (oracle),u,2,0.167174982740553
50,40,13,G-JisstPCA0 (oracle),V,2,0.143613964209386
50,40,13,G-JisstPCA0 (oracle),W,2,0.2201426473577
50,40,13,G-JisstPCA0 (BIC),u,1,0.0981362679579286
50,40,13,G-JisstPCA0 (BIC),V,1,0.0655624539808476
50,40,13,G-JisstPCA0 (BIC),W,1,0.114869613282116
50,40,13,G-JisstPCA0 (BIC),u,2,0.167174982740553
50,40,13,G-JisstPCA0 (BIC),V,2,0.143613964209386
50,40,13,G-JisstPCA0 (BIC),W,2,0.2201426473577
50,40,13,JisstPCA2 (oracle),u,1,0.0966668058781735
50,40,13,JisstPCA2 (oracle),V,1,0.0652952225164326
50,40,13,JisstPCA2 (oracle),W,1,0.1151509838718
50,40,13,JisstPCA2 (oracle),u,2,0.139309714443662
50,40,13,JisstPCA2 (oracle),V,2,0.141142573838744
50,40,13,JisstPCA2 (oracle),W,2,0.217268598494544
50,40,13,JisstPCA2 (BIC),u,1,0.0966668058781735
50,40,13,JisstPCA2 (BIC),V,1,0.0652952225164326
50,40,13,JisstPCA2 (BIC),W,1,0.1151509838718
50,40,13,JisstPCA2 (BIC),u,2,0.139309714443662
50,40,13,JisstPCA2 (BIC),V,2,0.141142573838744
50,40,13,JisstPCA2 (BIC),W,2,0.217268598494544
50,40,13,G-JisstPCA2 (oracle),u,1,0.0981362679579286
50,40,13,G-JisstPCA2 (oracle),V,1,0.0655624539808476
50,40,13,G-JisstPCA2 (oracle),W,1,0.114869613282116
50,40,13,G-JisstPCA2 (oracle),u,2,0.134791116031328
50,40,13,G-JisstPCA2 (oracle),V,2,0.142384302231854
50,40,13,G-JisstPCA2 (oracle),W,2,0.217794844675794
50,40,13,G-JisstPCA2 (BIC),u,1,0.0981362679579286
50,40,13,G-JisstPCA2 (BIC),V,1,0.0655624539808476
50,40,13,G-JisstPCA2 (BIC),W,1,0.114869613282116
50,40,13,G-JisstPCA2 (BIC),u,2,0.134791116031328
50,40,13,G-JisstPCA2 (BIC),V,2,0.142384302231854
50,40,13,G-JisstPCA2 (BIC),W,2,0.217794844675794
50,40,13,iHOSVD,u,1,0.153994281214067
50,40,13,iHOSVD,V,1,0.193074285175046
50,40,13,iHOSVD,W,1,0.215615906510366
50,40,13,iHOSVD,u,2,0.183204549255919
50,40,13,iHOSVD,V,2,0.792434195048937
50,40,13,iHOSVD,W,2,0.810065975731439
50,40,13,iHOOI,u,1,0.0873945191638009
50,40,13,iHOOI,V,1,0.193530664903507
50,40,13,iHOOI,W,1,0.203119090732734
50,40,13,iHOOI,u,2,0.127167834960946
50,40,13,iHOOI,V,2,0.789099867393247
50,40,13,iHOOI,W,2,0.743597832454777
80,20,13,JisstPCA0 (oracle),u,1,0.0871461476605394
80,20,13,JisstPCA0 (oracle),V,1,0.0753261685450015
80,20,13,JisstPCA0 (oracle),W,1,0.152793085154275
80,20,13,JisstPCA0 (oracle),u,2,0.193610434811898
80,20,13,JisstPCA0 (oracle),V,2,0.157638726066768
80,20,13,JisstPCA0 (oracle),W,2,0.270318550546755
80,20,13,JisstPCA0 (BIC),u,1,0.0871461476605394
80,20,13,JisstPCA0 (BIC),V,1,0.0753261685450015
80,20,13,JisstPCA0 (BIC),W,1,0.152793085154275
80,20,13,JisstPCA0 (BIC),u,2,0.193610434811898
80,20,13,JisstPCA0 (BIC),V,2,0.157638726066768
80,20,13,JisstPCA0 (BIC),W,2,0.270318550546755
80,20,13,G-JisstPCA0 (oracle),u,1,0.087569147612413
80,20,13,G-JisstPCA0 (oracle),V,1,0.0753683023434601
80,20,13,G-JisstPCA0 (oracle),W,1,0.152821356104072
80,20,13,G-JisstPCA0 (oracle),u,2,0.176533715148102
80,20,13,G-JisstPCA0 (oracle),V,2,0.157048757390606
80,20,13,G-JisstPCA0 (oracle),W,2,0.267379582155552
80,20,13,G-JisstPCA0 (BIC),u,1,0.087569147612413
80,20,13,G-JisstPCA0 (BIC),V,1,0.0753683023434601
80,20,13,G-JisstPCA0 (BIC),W,1,0.152821356104072
80,20,13,G-JisstPCA0 (BIC),u,2,0.176533715148102
80,20,13,G-JisstPCA0 (BIC),V,2,0.157048757390606
80,20,13,G-JisstPCA0 (BIC),W,2,0.267379582155552
80,20,13,JisstPCA2 (oracle),u,1,0.0871461476605394
80,20,13,JisstPCA2 (oracle),V,1,0.0753261685450015
80,20,13,JisstPCA2 (oracle),W,1,0.152793085154275
80,20,13,JisstPCA2 (oracle),u,2,0.116387426373196
80,20,13,JisstPCA2 (oracle),V,2,0.156167370823526
80,20,13,JisstPCA2 (oracle),W,2,0.262857101615031
80,20,13,JisstPCA2 (BIC),u,1,0.0871461476605394
80,20,13,JisstPCA2 (BIC),V,1,0.0753261685450015
80,20,13,JisstPCA2 (BIC),W,1,0.152793085154275
80,20,13,JisstPCA2 (BIC),u,2,0.116387426373196
80,20,13,JisstPCA2 (BIC),V,2,0.156167370823526
80,20,13,JisstPCA2 (BIC),W,2,0.262857101615031
80,20,13,G-JisstPCA2 (oracle),u,1,0.087569147612413
80,20,13,G-JisstPCA2 (oracle),V,1,0.0753683023434601
80,20,13,G-JisstPCA2 (oracle),W,1,0.152821356104072
80,20,13,G-JisstPCA2 (oracle),u,2,0.116710742317017
80,20,13,G-JisstPCA2 (oracle),V,2,0.156446377316953
80,20,13,G-JisstPCA2 (oracle),W,2,0.26304538954706
80,20,13,G-JisstPCA2 (BIC),u,1,0.087569147612413
80,20,13,G-JisstPCA2 (BIC),V,1,0.0753683023434601
80,20,13,G-JisstPCA2 (BIC),W,1,0.152821356104072
80,20,13,G-JisstPCA2 (BIC),u,2,0.116710742317017
80,20,13,G-JisstPCA2 (BIC),V,2,0.156446377316953
80,20,13,G-JisstPCA2 (BIC),W,2,0.26304538954706
80,20,13,iHOSVD,u,1,0.15137801699754
80,20,13,iHOSVD,V,1,0.181330913116384
80,20,13,iHOSVD,W,1,0.27812757819738
80,20,13,iHOSVD,u,2,0.204542300945107
80,20,13,iHOSVD,V,2,0.79375057634988
80,20,13,iHOSVD,W,2,0.820572176214404
80,20,13,iHOOI,u,1,0.0750840490956609
80,20,13,iHOOI,V,1,0.184429643908591
80,20,13,iHOOI,W,1,0.27140588942168
80,20,13,iHOOI,u,2,0.105649692625582
80,20,13,iHOOI,V,2,0.785405613087725
80,20,13,iHOOI,W,2,0.789620356816121
80,40,13,JisstPCA0 (oracle),u,1,0.0988313888349198
80,40,13,JisstPCA0 (oracle),V,1,0.0577369090078673
80,40,13,JisstPCA0 (oracle),W,1,0.0952587789985383
80,40,13,JisstPCA0 (oracle),u,2,0.20373718512528
80,40,13,JisstPCA0 (oracle),V,2,0.143715197575721
80,40,13,JisstPCA0 (oracle),W,2,0.232529177889378
80,40,13,JisstPCA0 (BIC),u,1,0.0988313888349198
80,40,13,JisstPCA0 (BIC),V,1,0.0577369090078673
80,40,13,JisstPCA0 (BIC),W,1,0.0952587789985383
80,40,13,JisstPCA0 (BIC),u,2,0.20373718512528
80,40,13,JisstPCA0 (BIC),V,2,0.143715197575721
80,40,13,JisstPCA0 (BIC),W,2,0.232529177889378
80,40,13,G-JisstPCA0 (oracle),u,1,0.0971658115182938
80,40,13,G-JisstPCA0 (oracle),V,1,0.0576173929997057
80,40,13,G-JisstPCA0 (oracle),W,1,0.0952140506816055
80,40,13,G-JisstPCA0 (oracle),u,2,0.179052588628474
80,40,13,G-JisstPCA0 (oracle),V,2,0.142604564726184
80,40,13,G-JisstPCA0 (oracle),W,2,0.225233001654417
80,40,13,G-JisstPCA0 (BIC),u,1,0.0971658115182938
80,40,13,G-JisstPCA0 (BIC),V,1,0.0576173929997057
80,40,13,G-JisstPCA0 (BIC),W,1,0.0952140506816055
80,40,13,G-JisstPCA0 (BIC),u,2,0.179052588628474
80,40,13,G-JisstPCA0 (BIC),V,2,0.142604564726184
80,40,13,G-JisstPCA0 (BIC),W,2,0.225233001654417
80,40,13,JisstPCA2 (oracle),u,1,0.0988313888349198
80,40,13,JisstPCA2 (oracle),V,1,0.0577369090078673
80,40,13,JisstPCA2 (oracle),W,1,0.0952587789985383
80,40,13,JisstPCA2 (oracle),u,2,0.136226612928941
80,40,13,JisstPCA2 (oracle),V,2,0.140913427307715
80,40,13,JisstPCA2 (oracle),W,2,0.224773477399004
80,40,13,JisstPCA2 (BIC),u,1,0.0988313888349198
80,40,13,JisstPCA2 (BIC),V,1,0.0577369090078673
80,40,13,JisstPCA2 (BIC),W,1,0.0952587789985383
80,40,13,JisstPCA2 (BIC),u,2,0.136226612928941
80,40,13,JisstPCA2 (BIC),V,2,0.140913427307715
80,40,13,JisstPCA2 (BIC),W,2,0.224773477399004
80,40,13,G-JisstPCA2 (oracle),u,1,0.0971658115182938
80,40,13,G-JisstPCA2 (oracle),V,1,0.0576173929997057
80,40,13,G-JisstPCA2 (oracle),W,1,0.0952140506816055
80,40,13,G-JisstPCA2 (oracle),u,2,0.131732988580392
80,40,13,G-JisstPCA2 (oracle),V,2,0.140459007327138
80,40,13,G-JisstPCA2 (oracle),W,2,0.223732060592846
80,40,13,G-JisstPCA2 (BIC),u,1,0.0971658115182938
80,40,13,G-JisstPCA2 (BIC),V,1,0.0576173929997057
80,40,13,G-JisstPCA2 (BIC),W,1,0.0952140506816055
80,40,13,G-JisstPCA2 (BIC),u,2,0.131732988580392
80,40,13,G-JisstPCA2 (BIC),V,2,0.140459007327138
80,40,13,G-JisstPCA2 (BIC),W,2,0.223732060592846
80,40,13,iHOSVD,u,1,0.149435069683542
80,40,13,iHOSVD,V,1,0.181979011464359
80,40,13,iHOSVD,W,1,0.189869440345229
80,40,13,iHOSVD,u,2,0.188319300074676
80,40,13,iHOSVD,V,2,0.789158958605001
80,40,13,iHOSVD,W,2,0.780370043180517
80,40,13,iHOOI,u,1,0.0887519244445071
80,40,13,iHOOI,V,1,0.184030146215019
80,40,13,iHOOI,W,1,0.187248072024263
80,40,13,iHOOI,u,2,0.125492130447031
80,40,13,iHOOI,V,2,0.784945476515635
80,40,13,iHOOI,W,2,0.742137950628103
50,20,14,JisstPCA0 (oracle),u,1,0.13384310325227
50,20,14,JisstPCA0 (oracle),V,1,0.094432047096318
50,20,14,JisstPCA0 (oracle),W,1,0.15585623747684
50,20,14,JisstPCA0 (oracle),u,2,0.217632368968143
50,20,14,JisstPCA0 (oracle),V,2,0.143793949147372
50,20,14,JisstPCA0 (oracle),W,2,0.344516223204604
50,20,14,JisstPCA0 (BIC),u,1,0.13384310325227
50,20,14,JisstPCA0 (BIC),V,1,0.094432047096318
50,20,14,JisstPCA0 (BIC),W,1,0.15585623747684
50,20,14,JisstPCA0 (BIC),u,2,0.217632368968143
50,20,14,JisstPCA0 (BIC),V,2,0.143793949147372
50,20,14,JisstPCA0 (BIC),W,2,0.344516223204604
50,20,14,G-JisstPCA0 (oracle),u,1,0.139384615907462
50,20,14,G-JisstPCA0 (oracle),V,1,0.0952263484297597
50,20,14,G-JisstPCA0 (oracle),W,1,0.156019519509852
50,20,14,G-JisstPCA0 (oracle),u,2,0.192475602887895
50,20,14,G-JisstPCA0 (oracle),V,2,0.146055811463686
50,20,14,G-JisstPCA0 (oracle),W,2,0.34168701448641
50,20,14,G-JisstPCA0 (BIC),u,1,0.139384615907462
50,20,14,G-JisstPCA0 (BIC),V,1,0.0952263484297597
50,20,14,G-JisstPCA0 (BIC),W,1,0.156019519509852
50,20,14,G-JisstPCA0 (BIC),u,2,0.192475602887895
50,20,14,G-JisstPCA0 (BIC),V,2,0.146055811463686
50,20,14,G-JisstPCA0 (BIC),W,2,0.34168701448641
50,20,14,JisstPCA2 (oracle),u,1,0.13384310325227
50,20,14,JisstPCA2 (oracle),V,1,0.094432047096318
50,20,14,JisstPCA2 (oracle),W,1,0.15585623747684
50,20,14,JisstPCA2 (oracle),u,2,0.174508344027045
50,20,14,JisstPCA2 (oracle),V,2,0.143037386996457
50,20,14,JisstPCA2 (oracle),W,2,0.335643324401726
50,20,14,JisstPCA2 (BIC),u,1,0.13384310325227
50,20,14,JisstPCA2 (BIC),V,1,0.094432047096318
50,20,14,JisstPCA2 (BIC),W,1,0.15585623747684
50,20,14,JisstPCA2 (BIC),u,2,0.174508344027045
50,20,14,JisstPCA2 (BIC),V,2,0.143037386996457
50,20,14,JisstPCA2 (BIC),W,2,0.335643324401726
50,20,14,G-JisstPCA2 (oracle),u,1,0.139384615907462
50,20,14,G-JisstPCA2 (oracle),V,1,0.0952263484297597
50,20,14,G-JisstPCA2 (oracle),W,1,0.156019519509852
50,20,14,G-JisstPCA2 (oracle),u,2,0.173978238774207
50,20,14,G-JisstPCA2 (oracle),V,2,0.145994792988716
50,20,14,G-JisstPCA2 (oracle),W,2,0.338956900662636
50,20,14,G-JisstPCA2 (BIC),u,1,0.139384615907462
50,20,14,G-JisstPCA2 (BIC),V,1,0.0952263484297597
50,20,14,G-JisstPCA2 (BIC),W,1,0.156019519509852
50,20,14,G-JisstPCA2 (BIC),u,2,0.173978238774207
50,20,14,G-JisstPCA2 (BIC),V,2,0.145994792988716
50,20,14,G-JisstPCA2 (BIC),W,2,0.338956900662636
50,20,14,iHOSVD,u,1,0.207391876705235
50,20,14,iHOSVD,V,1,0.276815353433385
50,20,14,iHOSVD,W,1,0.265773654547439
50,20,14,iHOSVD,u,2,0.231904478605711
50,20,14,iHOSVD,V,2,0.839606109366349
50,20,14,iHOSVD,W,2,0.967972315441622
50,20,14,iHOOI,u,1,0.122270567485574
50,20,14,iHOOI,V,1,0.270555116053476
50,20,14,iHOOI,W,1,0.219536974080782
50,20,14,iHOOI,u,2,0.161996902145142
50,20,14,iHOOI,V,2,0.831610292075097
50,20,14,iHOOI,W,2,0.77775757435929
50,40,14,JisstPCA0 (oracle),u,1,0.0987084112946122
50,40,14,JisstPCA0 (oracle),V,1,0.0652790223509578
50,40,14,JisstPCA0 (oracle),W,1,0.121747815517988
50,40,14,JisstPCA0 (oracle),u,2,0.208233675271407
50,40,14,JisstPCA0 (oracle),V,2,0.14660297320949
50,40,14,JisstPCA0 (oracle),W,2,0.233595336310517
50,40,14,JisstPCA0 (BIC),u,1,0.0987084112946122
50,40,14,JisstPCA0 (BIC),V,1,0.0652790223509578
50,40,14,JisstPCA0 (BIC),W,1,0.121747815517988
50,40,14,JisstPCA0 (BIC),u,2,0.208233675271407
50,40,14,JisstPCA0 (BIC),V,2,0.14660297320949
50,40,14,JisstPCA0 (BIC),W,2,0.233595336310517
50,40,14,G-JisstPCA0 (oracle),u,1,0.0984030405241802
50,40,14,G-JisstPCA0 (oracle),V,1,0.0652241748663001
50,40,14,G-JisstPCA0 (oracle),W,1,0.121828481908472
50,40,14,G-JisstPCA0 (oracle),u,2,0.19199422998519
50,40,14,G-JisstPCA0 (oracle),V,2,0.145859315506079
50,40,14,G-JisstPCA0 (oracle),W,2,0.224951891800071
50,40,14,G-JisstPCA0 (BIC),u,1,0.0984030405241802
50,40,14,G-JisstPCA0 (BIC),V,1,0.0652241748663001
50,40,14,G-JisstPCA0 (BIC),W,1,0.121828481908472
50,40,14,G-JisstPCA0 (BIC),u,2,0.19199422998519
50,40,14,G-JisstPCA0 (BIC),V,2,0.145859315506079
50,40,14,G-JisstPCA0 (BIC),W,2,0.224951891800071
50,40,14,JisstPCA2 (oracle),u,1,0.0987084112946122
50,40,14,JisstPCA2 (oracle),V,1,0.0652790223509578
50,40,14,JisstPCA2 (oracle),W,1,0.121747815517988
50,40,14,JisstPCA2 (oracle),u,2,0.158690016630534
50,40,14,JisstPCA2 (oracle),V,2,0.144495585974057
50,40,14,JisstPCA2 (oracle),W,2,0.224486792267558
50,40,14,JisstPCA2 (BIC),u,1,0.0987084112946122
50,40,14,JisstPCA2 (BIC),V,1,0.0652790223509578
50,40,14,JisstPCA2 (BIC),W,1,0.121747815517988
50,40,14,JisstPCA2 (BIC),u,2,0.158690016630534
50,40,14,JisstPCA2 (BIC),V,2,0.144495585974057
50,40,14,JisstPCA2 (BIC),W,2,0.224486792267558
50,40,14,G-JisstPCA2 (oracle),u,1,0.0984030405241802
50,40,14,G-JisstPCA2 (oracle),V,1,0.0652241748663001
50,40,14,G-JisstPCA2 (oracle),W,1,0.121828481908472
50,40,14,G-JisstPCA2 (oracle),u,2,0.151619823867916
50,40,14,G-JisstPCA2 (oracle),V,2,0.144376501174027
50,40,14,G-JisstPCA2 (oracle),W,2,0.221599760172283
50,40,14,G-JisstPCA2 (BIC),u,1,0.0984030405241802
50,40,14,G-JisstPCA2 (BIC),V,1,0.0652241748663001
50,40,14,G-JisstPCA2 (BIC),W,1,0.121828481908472
50,40,14,G-JisstPCA2 (BIC),u,2,0.151619823867916
50,40,14,G-JisstPCA2 (BIC),V,2,0.144376501174027
50,40,14,G-JisstPCA2 (BIC),W,2,0.221599760172283
50,40,14,iHOSVD,u,1,0.150680374425139
50,40,14,iHOSVD,V,1,0.171440583507031
50,40,14,iHOSVD,W,1,0.207996858036083
50,40,14,iHOSVD,u,2,0.208170337423247
50,40,14,iHOSVD,V,2,0.782502525220165
50,40,14,iHOSVD,W,2,0.843911817928126
50,40,14,iHOOI,u,1,0.0879529140532617
50,40,14,iHOOI,V,1,0.170674924586921
50,40,14,iHOOI,W,1,0.193269506272118
50,40,14,iHOOI,u,2,0.145814599858091
50,40,14,iHOOI,V,2,0.774989978194115
50,40,14,iHOOI,W,2,0.749200932939391
80,20,14,JisstPCA0 (oracle),u,1,0.108807007362983
80,20,14,JisstPCA0 (oracle),V,1,0.0932688120953366
80,20,14,JisstPCA0 (oracle),W,1,0.128538972890905
80,20,14,JisstPCA0 (oracle),u,2,0.139147974737808
80,20,14,JisstPCA0 (oracle),V,2,0.137856322153628
80,20,14,JisstPCA0 (oracle),W,2,0.220029111031397
80,20,14,JisstPCA0 (BIC),u,1,0.108807007362983
80,20,14,JisstPCA0 (BIC),V,1,0.0932688120953366
80,20,14,JisstPCA0 (BIC),W,1,0.128538972890905
80,20,14,JisstPCA0 (BIC),u,2,0.139147974737808
80,20,14,JisstPCA0 (BIC),V,2,0.137856322153628
80,20,14,JisstPCA0 (BIC),W,2,0.220029111031397
80,20,14,G-JisstPCA0 (oracle),u,1,0.113699461077158
80,20,14,G-JisstPCA0 (oracle),V,1,0.0941459799818576
80,20,14,G-JisstPCA0 (oracle),W,1,0.128483853276942
80,20,14,G-JisstPCA0 (oracle),u,2,0.148949281653669
80,20,14,G-JisstPCA0 (oracle),V,2,0.140633419643104
80,20,14,G-JisstPCA0 (oracle),W,2,0.22201365644625
80,20,14,G-JisstPCA0 (BIC),u,1,0.113699461077158
80,20,14,G-JisstPCA0 (BIC),V,1,0.0941459799818576
80,20,14,G-JisstPCA0 (BIC),W,1,0.128483853276942
80,20,14,G-JisstPCA0 (BIC),u,2,0.148949281653669
80,20,14,G-JisstPCA0 (BIC),V,2,0.140633419643104
80,20,14,G-JisstPCA0 (BIC),W,2,0.22201365644625
80,20,14,JisstPCA2 (oracle),u,1,0.108807007362983
80,20,14,JisstPCA2 (oracle),V,1,0.0932688120953366
80,20,14,JisstPCA2 (oracle),W,1,0.128538972890905
80,20,14,JisstPCA2 (oracle),u,2,0.131140080645547
80,20,14,JisstPCA2 (oracle),V,2,0.137787900177764
80,20,14,JisstPCA2 (oracle),W,2,0.219504850335492
80,20,14,JisstPCA2 (BIC),u,1,0.108807007362983
80,20,14,JisstPCA2 (BIC),V,1,0.0932688120953366
80,20,14,JisstPCA2 (BIC),W,1,0.128538972890905
80,20,14,JisstPCA2 (BIC),u,2,0.131140080645547
80,20,14,JisstPCA2 (BIC),V,2,0.137787900177764
80,20,14,JisstPCA2 (BIC),W,2,0.219504850335492
80,20,14,G-JisstPCA2 (oracle),u,1,0.113699461077158
80,20,14,G-JisstPCA2 (oracle),V,1,0.0941459799818576
80,20,14,G-JisstPCA2 (oracle),W,1,0.128483853276942
80,20,14,G-JisstPCA2 (oracle),u,2,0.136125642489862
80,20,14,G-JisstPCA2 (oracle),V,2,0.140498850335581
80,20,14,G-JisstPCA2 (oracle),W,2,0.221809412642157
80,20,14,G-JisstPCA2 (BIC),u,1,0.113699461077158
80,20,14,G-JisstPCA2 (BIC),V,1,0.0941459799818576
80,20,14,G-JisstPCA2 (BIC),W,1,0.128483853276942
80,20,14,G-JisstPCA2 (BIC),u,2,0.136125642489862
80,20,14,G-JisstPCA2 (BIC),V,2,0.140498850335581
80,20,14,G-JisstPCA2 (BIC),W,2,0.221809412642157
80,20,14,iHOSVD,u,1,0.191946625560714
80,20,14,iHOSVD,V,1,0.256677496619876
80,20,14,iHOSVD,W,1,0.244329314315617
80,20,14,iHOSVD,u,2,0.226274348977988
80,20,14,iHOSVD,V,2,0.831639690732212
80,20,14,iHOSVD,W,2,0.840866678647039
80,20,14,iHOOI,u,1,0.107668666291621
80,20,14,iHOOI,V,1,0.262735836839654
80,20,14,iHOOI,W,1,0.222208439860421
80,20,14,iHOOI,u,2,0.130013656990067
80,20,14,iHOOI,V,2,0.829390370708734
80,20,14,iHOOI,W,2,0.771100736773449
80,40,14,JisstPCA0 (oracle),u,1,0.0866739865019989
80,40,14,JisstPCA0 (oracle),V,1,0.061933918516721
80,40,14,JisstPCA0 (oracle),W,1,0.0854779908870205
