scenario,orthogonal,SNR,seed,method,factor name,factor number,err
4,0,12.5,1,G-JisstPCA1 (BIC top),V,2,0.238531219370764
4,0,12.5,1,G-JisstPCA1 (BIC top),W,2,0.348853696038849
4,0,12.5,1,G-JisstPCA1 (oracle),u,1,0.0122220096705794
4,0,12.5,1,G-JisstPCA1 (oracle),V,1,0.0459572087547697
4,0,12.5,1,G-JisstPCA1 (oracle),W,1,0.0422070469214748
4,0,12.5,1,G-JisstPCA1 (oracle),u,2,0.146045315348854
4,0,12.5,1,G-JisstPCA1 (oracle),V,2,0.238531219370764
4,0,12.5,1,G-JisstPCA1 (oracle),W,2,0.348853696038849
4,0,12.5,1,iHOSVD,u,1,0.0247698082005973
4,0,12.5,1,iHOSVD,V,1,0.228951501647854
4,0,12.5,1,iHOSVD,W,1,0.319274970621512
4,0,12.5,1,iHOSVD,u,2,0.160710007311875
4,0,12.5,1,iHOSVD,V,2,0.414186550465872
4,0,12.5,1,iHOSVD,W,2,0.585041587602598
4,0,12.5,1,iHOOI,u,1,0.0249708949219368
4,0,12.5,1,iHOOI,V,1,0.234109770735581
4,0,12.5,1,iHOOI,W,1,0.320069371969831
4,0,12.5,1,iHOOI,u,2,0.160661617278726
4,0,12.5,1,iHOOI,V,2,0.418212790285099
4,0,12.5,1,iHOOI,W,2,0.585555359763603
4,0,25,1,JisstPCA0 (BIC),u,1,0.0127780964535613
4,0,25,1,JisstPCA0 (BIC),V,1,0.0296839763231475
4,0,25,1,JisstPCA0 (BIC),W,1,0.0338349062624706
4,0,25,1,JisstPCA0 (BIC),u,2,0.475239988612409
4,0,25,1,JisstPCA0 (BIC),V,2,1
4,0,25,1,JisstPCA0 (BIC),W,2,1
4,0,25,1,JisstPCA0 (BIC top),u,1,0.0127780964535613
4,0,25,1,JisstPCA0 (BIC top),V,1,0.0296839763231475
4,0,25,1,JisstPCA0 (BIC top),W,1,0.0338349062624706
4,0,25,1,JisstPCA0 (BIC top),u,2,0.475239988612409
4,0,25,1,JisstPCA0 (BIC top),V,2,0.155294445384792
4,0,25,1,JisstPCA0 (BIC top),W,2,0.417876819736234
4,0,25,1,JisstPCA0 (oracle),u,1,0.0127780964535613
4,0,25,1,JisstPCA0 (oracle),V,1,0.0296839763231475
4,0,25,1,JisstPCA0 (oracle),W,1,0.0338349062624706
4,0,25,1,JisstPCA0 (oracle),u,2,0.993501386748871
4,0,25,1,JisstPCA0 (oracle),V,2,0.998097707996366
4,0,25,1,JisstPCA0 (oracle),W,2,0.993123829701443
4,0,25,1,G-JisstPCA0 (BIC),u,1,0.0235329495624734
4,0,25,1,G-JisstPCA0 (BIC),V,1,1
4,0,25,1,G-JisstPCA0 (BIC),W,1,1
4,0,25,1,G-JisstPCA0 (BIC),u,2,0.158630509518884
4,0,25,1,G-JisstPCA0 (BIC),V,2,0.0337688073524733
4,0,25,1,G-JisstPCA0 (BIC),W,2,0.999999999999999
4,0,25,1,G-JisstPCA0 (BIC top),u,1,0.0235329495624734
4,0,25,1,G-JisstPCA0 (BIC top),V,1,0.0310779081942546
4,0,25,1,G-JisstPCA0 (BIC top),W,1,0.0362759184087353
4,0,25,1,G-JisstPCA0 (BIC top),u,2,0.158630509518884
4,0,25,1,G-JisstPCA0 (BIC top),V,2,0.0337688073524733
4,0,25,1,G-JisstPCA0 (BIC top),W,2,0.0291531119364281
4,0,25,1,G-JisstPCA0 (oracle),u,1,0.00932944437550536
4,0,25,1,G-JisstPCA0 (oracle),V,1,0.0292483121552508
4,0,25,1,G-JisstPCA0 (oracle),W,1,0.0330674771784596
4,0,25,1,G-JisstPCA0 (oracle),u,2,0.0184812395703481
4,0,25,1,G-JisstPCA0 (oracle),V,2,0.0333918564054026
4,0,25,1,G-JisstPCA0 (oracle),W,2,0.0263016245449709
4,0,25,1,JisstPCA1 (BIC),u,1,0.0127780964535613
4,0,25,1,JisstPCA1 (BIC),V,1,0.0296839763231475
4,0,25,1,JisstPCA1 (BIC),W,1,0.0338349062624706
4,0,25,1,JisstPCA1 (BIC),u,2,0.147543977898476
4,0,25,1,JisstPCA1 (BIC),V,2,0.233219892448646
4,0,25,1,JisstPCA1 (BIC),W,2,0.351613753443474
4,0,25,1,JisstPCA1 (BIC top),u,1,0.0127780964535613
4,0,25,1,JisstPCA1 (BIC top),V,1,0.0296839763231475
4,0,25,1,JisstPCA1 (BIC top),W,1,0.0338349062624706
4,0,25,1,JisstPCA1 (BIC top),u,2,0.147543977898476
4,0,25,1,JisstPCA1 (BIC top),V,2,0.233219892448646
4,0,25,1,JisstPCA1 (BIC top),W,2,0.351613753443474
4,0,25,1,JisstPCA1 (oracle),u,1,0.0127780964535613
4,0,25,1,JisstPCA1 (oracle),V,1,0.0296839763231475
4,0,25,1,JisstPCA1 (oracle),W,1,0.0338349062624706
4,0,25,1,JisstPCA1 (oracle),u,2,0.147543977898476
4,0,25,1,JisstPCA1 (oracle),V,2,0.233219892448646
4,0,25,1,JisstPCA1 (oracle),W,2,0.351613753443474
4,0,25,1,G-JisstPCA1 (BIC),u,1,0.0235329495624734
4,0,25,1,G-JisstPCA1 (BIC),V,1,1
4,0,25,1,G-JisstPCA1 (BIC),W,1,1
4,0,25,1,G-JisstPCA1 (BIC),u,2,0.995258877657141
4,0,25,1,G-JisstPCA1 (BIC),V,2,1
4,0,25,1,G-JisstPCA1 (BIC),W,2,1
4,0,25,1,G-JisstPCA1 (BIC top),u,1,0.0235329495624734
4,0,25,1,G-JisstPCA1 (BIC top),V,1,0.0310779081942546
4,0,25,1,G-JisstPCA1 (BIC top),W,1,0.0362759184087353
4,0,25,1,G-JisstPCA1 (BIC top),u,2,0.995258877657141
4,0,25,1,G-JisstPCA1 (BIC top),V,2,1
4,0,25,1,G-JisstPCA1 (BIC top),W,2,1
4,0,25,1,G-JisstPCA1 (oracle),u,1,0.00932944437550536
4,0,25,1,G-JisstPCA1 (oracle),V,1,0.0292483121552508
4,0,25,1,G-JisstPCA1 (oracle),W,1,0.0330674771784596
4,0,25,1,G-JisstPCA1 (oracle),u,2,0.144003814441885
4,0,25,1,G-JisstPCA1 (oracle),V,2,0.232669478605677
4,0,25,1,G-JisstPCA1 (oracle),W,2,0.3508106686321
4,0,25,1,iHOSVD,u,1,0.0241244859368221
4,0,25,1,iHOSVD,V,1,0.222326161636315
4,0,25,1,iHOSVD,W,1,0.325176907315449
4,0,25,1,iHOSVD,u,2,0.159295611024141
4,0,25,1,iHOSVD,V,2,0.407190487805737
4,0,25,1,iHOSVD,W,2,0.590158087351557
4,0,25,1,iHOOI,u,1,0.0241840835788531
4,0,25,1,iHOOI,V,1,0.223690167285079
4,0,25,1,iHOOI,W,1,0.325380337264705
4,0,25,1,iHOOI,u,2,0.159343088350645
4,0,25,1,iHOOI,V,2,0.408311833549182
4,0,25,1,iHOOI,W,2,0.590303217967119
4,0,4,2,JisstPCA0 (BIC),u,1,0.0283429349282991
4,0,4,2,JisstPCA0 (BIC),V,1,1
4,0,4,2,JisstPCA0 (BIC),W,1,1
4,0,4,2,JisstPCA0 (BIC),u,2,0.988477757301885
4,0,4,2,JisstPCA0 (BIC),V,2,1
4,0,4,2,JisstPCA0 (BIC),W,2,1
4,0,4,2,JisstPCA0 (BIC top),u,1,0.0283429349282991
4,0,4,2,JisstPCA0 (BIC top),V,1,1
4,0,4,2,JisstPCA0 (BIC top),W,1,1
4,0,4,2,JisstPCA0 (BIC top),u,2,0.988477757301885
4,0,4,2,JisstPCA0 (BIC top),V,2,1
4,0,4,2,JisstPCA0 (BIC top),W,2,1
4,0,4,2,JisstPCA0 (oracle),u,1,0.0267663653174864
4,0,4,2,JisstPCA0 (oracle),V,1,0.144944514401764
4,0,4,2,JisstPCA0 (oracle),W,1,0.103095780066602
4,0,4,2,JisstPCA0 (oracle),u,2,0.987273013943633
4,0,4,2,JisstPCA0 (oracle),V,2,0.999052699532625
4,0,4,2,JisstPCA0 (oracle),W,2,0.995826188305399
4,0,4,2,G-JisstPCA0 (BIC),u,1,0.0264612884299677
4,0,4,2,G-JisstPCA0 (BIC),V,1,0.145023599369506
4,0,4,2,G-JisstPCA0 (BIC),W,1,0.102822510129365
4,0,4,2,G-JisstPCA0 (BIC),u,2,0.0988524601193938
4,0,4,2,G-JisstPCA0 (BIC),V,2,0.196556415160273
4,0,4,2,G-JisstPCA0 (BIC),W,2,0.138446677390068
4,0,4,2,G-JisstPCA0 (BIC top),u,1,0.0264612884299677
4,0,4,2,G-JisstPCA0 (BIC top),V,1,0.145023599369506
4,0,4,2,G-JisstPCA0 (BIC top),W,1,0.102822510129365
4,0,4,2,G-JisstPCA0 (BIC top),u,2,0.0988524601193938
4,0,4,2,G-JisstPCA0 (BIC top),V,2,0.196556415160273
4,0,4,2,G-JisstPCA0 (BIC top),W,2,0.138446677390068
4,0,4,2,G-JisstPCA0 (oracle),u,1,0.0264612884299677
4,0,4,2,G-JisstPCA0 (oracle),V,1,0.145023599369506
4,0,4,2,G-JisstPCA0 (oracle),W,1,0.102822510129365
4,0,4,2,G-JisstPCA0 (oracle),u,2,0.0988524601193938
4,0,4,2,G-JisstPCA0 (oracle),V,2,0.196556415160273
4,0,4,2,G-JisstPCA0 (oracle),W,2,0.138446677390068
4,0,4,2,JisstPCA1 (BIC),u,1,0.0283429349282991
4,0,4,2,JisstPCA1 (BIC),V,1,1
4,0,4,2,JisstPCA1 (BIC),W,1,1
4,0,4,2,JisstPCA1 (BIC),u,2,0.176615601361768
4,0,4,2,JisstPCA1 (BIC),V,2,0.239483384556315
4,0,4,2,JisstPCA1 (BIC),W,2,0.256645243106765
4,0,4,2,JisstPCA1 (BIC top),u,1,0.0283429349282991
4,0,4,2,JisstPCA1 (BIC top),V,1,1
4,0,4,2,JisstPCA1 (BIC top),W,1,1
4,0,4,2,JisstPCA1 (BIC top),u,2,0.176615601361768
4,0,4,2,JisstPCA1 (BIC top),V,2,0.239483384556315
4,0,4,2,JisstPCA1 (BIC top),W,2,0.256645243106765
4,0,4,2,JisstPCA1 (oracle),u,1,0.0267663653174864
4,0,4,2,JisstPCA1 (oracle),V,1,0.144944514401764
4,0,4,2,JisstPCA1 (oracle),W,1,0.103095780066602
4,0,4,2,JisstPCA1 (oracle),u,2,0.177238239442212
4,0,4,2,JisstPCA1 (oracle),V,2,0.297470372481036
4,0,4,2,JisstPCA1 (oracle),W,2,0.361340811321248
4,0,4,2,G-JisstPCA1 (BIC),u,1,0.0264612884299677
4,0,4,2,G-JisstPCA1 (BIC),V,1,0.145023599369506
4,0,4,2,G-JisstPCA1 (BIC),W,1,0.102822510129365
4,0,4,2,G-JisstPCA1 (BIC),u,2,0.173331917113608
4,0,4,2,G-JisstPCA1 (BIC),V,2,0.296984327338065
4,0,4,2,G-JisstPCA1 (BIC),W,2,0.360686212160293
4,0,4,2,G-JisstPCA1 (BIC top),u,1,0.0264612884299677
4,0,4,2,G-JisstPCA1 (BIC top),V,1,0.145023599369506
4,0,4,2,G-JisstPCA1 (BIC top),W,1,0.102822510129365
4,0,4,2,G-JisstPCA1 (BIC top),u,2,0.173331917113608
4,0,4,2,G-JisstPCA1 (BIC top),V,2,0.296984327338065
4,0,4,2,G-JisstPCA1 (BIC top),W,2,0.360686212160293
4,0,4,2,G-JisstPCA1 (oracle),u,1,0.0264612884299677
4,0,4,2,G-JisstPCA1 (oracle),V,1,0.145023599369506
4,0,4,2,G-JisstPCA1 (oracle),W,1,0.102822510129365
4,0,4,2,G-JisstPCA1 (oracle),u,2,0.173331917113608
4,0,4,2,G-JisstPCA1 (oracle),V,2,0.296984327338065
4,0,4,2,G-JisstPCA1 (oracle),W,2,0.360686212160293
4,0,4,2,iHOSVD,u,1,0.0362765626424487
4,0,4,2,iHOSVD,V,1,0.247164224306063
4,0,4,2,iHOSVD,W,1,0.366653689033019
4,0,4,2,iHOSVD,u,2,0.220611982687028
4,0,4,2,iHOSVD,V,2,0.526987683424386
4,0,4,2,iHOSVD,W,2,0.622970701077906
4,0,4,2,iHOOI,u,1,0.0357078403209999
4,0,4,2,iHOOI,V,1,0.224935218545955
4,0,4,2,iHOOI,W,1,0.381521892029624
4,0,4,2,iHOOI,u,2,0.189539051116539
4,0,4,2,iHOOI,V,2,0.411709497551364
4,0,4,2,iHOOI,W,2,0.631490629428949
4,0,5,2,JisstPCA0 (BIC),u,1,0.0224031066942481
4,0,5,2,JisstPCA0 (BIC),V,1,0.117183579481269
4,0,5,2,JisstPCA0 (BIC),W,1,1
4,0,5,2,JisstPCA0 (BIC),u,2,0.473149225465229
4,0,5,2,JisstPCA0 (BIC),V,2,0.999999999999999
4,0,5,2,JisstPCA0 (BIC),W,2,1
4,0,5,2,JisstPCA0 (BIC top),u,1,0.0224031066942481
4,0,5,2,JisstPCA0 (BIC top),V,1,0.117183579481269
4,0,5,2,JisstPCA0 (BIC top),W,1,1
4,0,5,2,JisstPCA0 (BIC top),u,2,0.473149225465229
4,0,5,2,JisstPCA0 (BIC top),V,2,0.279460021939588
4,0,5,2,JisstPCA0 (BIC top),W,2,0.439631536289555
4,0,5,2,JisstPCA0 (oracle),u,1,0.0226584900598069
4,0,5,2,JisstPCA0 (oracle),V,1,0.117138573338488
4,0,5,2,JisstPCA0 (oracle),W,1,0.084304612359443
4,0,5,2,JisstPCA0 (oracle),u,2,0.997896917570824
4,0,5,2,JisstPCA0 (oracle),V,2,0.99854002315082
4,0,5,2,JisstPCA0 (oracle),W,2,0.994452143434307
4,0,5,2,G-JisstPCA0 (BIC),u,1,0.0217671079789719
4,0,5,2,G-JisstPCA0 (BIC),V,1,0.117169559451031
4,0,5,2,G-JisstPCA0 (BIC),W,1,0.0839829819328006
4,0,5,2,G-JisstPCA0 (BIC),u,2,0.0780452748567831
4,0,5,2,G-JisstPCA0 (BIC),V,2,0.155556061025054
4,0,5,2,G-JisstPCA0 (BIC),W,2,0.111599667091274
4,0,5,2,G-JisstPCA0 (BIC top),u,1,0.0217671079789719
4,0,5,2,G-JisstPCA0 (BIC top),V,1,0.117169559451031
4,0,5,2,G-JisstPCA0 (BIC top),W,1,0.0839829819328006
4,0,5,2,G-JisstPCA0 (BIC top),u,2,0.0780452748567831
4,0,5,2,G-JisstPCA0 (BIC top),V,2,0.155556061025054
4,0,5,2,G-JisstPCA0 (BIC top),W,2,0.111599667091274
4,0,5,2,G-JisstPCA0 (oracle),u,1,0.0217671079789719
4,0,5,2,G-JisstPCA0 (oracle),V,1,0.117169559451031
4,0,5,2,G-JisstPCA0 (oracle),W,1,0.0839829819328006
4,0,5,2,G-JisstPCA0 (oracle),u,2,0.0780452748567831
4,0,5,2,G-JisstPCA0 (oracle),V,2,0.155556061025054
4,0,5,2,G-JisstPCA0 (oracle),W,2,0.111599667091274
4,0,5,2,JisstPCA1 (BIC),u,1,0.0224031066942481
4,0,5,2,JisstPCA1 (BIC),V,1,0.117183579481269
4,0,5,2,JisstPCA1 (BIC),W,1,1
4,0,5,2,JisstPCA1 (BIC),u,2,0.164754147443401
4,0,5,2,JisstPCA1 (BIC),V,2,0.273453212703562
4,0,5,2,JisstPCA1 (BIC),W,2,0.250576152299191
4,0,5,2,JisstPCA1 (BIC top),u,1,0.0224031066942481
4,0,5,2,JisstPCA1 (BIC top),V,1,0.117183579481269
4,0,5,2,JisstPCA1 (BIC top),W,1,1
4,0,5,2,JisstPCA1 (BIC top),u,2,0.164754147443401
4,0,5,2,JisstPCA1 (BIC top),V,2,0.273453212703562
4,0,5,2,JisstPCA1 (BIC top),W,2,0.250576152299191
4,0,5,2,JisstPCA1 (oracle),u,1,0.0226584900598069
4,0,5,2,JisstPCA1 (oracle),V,1,0.117138573338488
4,0,5,2,JisstPCA1 (oracle),W,1,0.084304612359443
4,0,5,2,JisstPCA1 (oracle),u,2,0.166560951197596
4,0,5,2,JisstPCA1 (oracle),V,2,0.273598764487051
4,0,5,2,JisstPCA1 (oracle),W,2,0.356678125957685
4,0,5,2,G-JisstPCA1 (BIC),u,1,0.0217671079789719
4,0,5,2,G-JisstPCA1 (BIC),V,1,0.117169559451031
4,0,5,2,G-JisstPCA1 (BIC),W,1,0.0839829819328006
4,0,5,2,G-JisstPCA1 (BIC),u,2,0.162707653856846
4,0,5,2,G-JisstPCA1 (BIC),V,2,0.273118682552942
4,0,5,2,G-JisstPCA1 (BIC),W,2,0.355947206940661
4,0,5,2,G-JisstPCA1 (BIC top),u,1,0.0217671079789719
4,0,5,2,G-JisstPCA1 (BIC top),V,1,0.117169559451031
4,0,5,2,G-JisstPCA1 (BIC top),W,1,0.0839829819328006
4,0,5,2,G-JisstPCA1 (BIC top),u,2,0.162707653856846
4,0,5,2,G-JisstPCA1 (BIC top),V,2,0.273118682552942
4,0,5,2,G-JisstPCA1 (BIC top),W,2,0.355947206940661
4,0,5,2,G-JisstPCA1 (oracle),u,1,0.0217671079789719
4,0,5,2,G-JisstPCA1 (oracle),V,1,0.117169559451031
4,0,5,2,G-JisstPCA1 (oracle),W,1,0.0839829819328006
4,0,5,2,G-JisstPCA1 (oracle),u,2,0.162707653856846
4,0,5,2,G-JisstPCA1 (oracle),V,2,0.273118682552942
4,0,5,2,G-JisstPCA1 (oracle),W,2,0.355947206940661
4,0,5,2,iHOSVD,u,1,0.0324936788649239
4,0,5,2,iHOSVD,V,1,0.225640515383315
4,0,5,2,iHOSVD,W,1,0.358775771963993
4,0,5,2,iHOSVD,u,2,0.194131296832274
4,0,5,2,iHOSVD,V,2,0.446004977116808
4,0,5,2,iHOSVD,W,2,0.615279981457011
4,0,5,2,iHOOI,u,1,0.0324561627119935
4,0,5,2,iHOOI,V,1,0.214439607537346
4,0,5,2,iHOOI,W,1,0.369019368799936
4,0,5,2,iHOOI,u,2,0.179178280364658
4,0,5,2,iHOOI,V,2,0.401088659200093
4,0,5,2,iHOOI,W,2,0.621898517193082
4,0,6.25,2,JisstPCA0 (BIC),u,1,0.019618163988265
4,0,6.25,2,JisstPCA0 (BIC),V,1,0.0947153341894365
4,0,6.25,2,JisstPCA0 (BIC),W,1,0.0697232623261303
4,0,6.25,2,JisstPCA0 (BIC),u,2,0.0726200471180601
4,0,6.25,2,JisstPCA0 (BIC),V,2,0.124865011598863
4,0,6.25,2,JisstPCA0 (BIC),W,2,0.999999999999999
4,0,6.25,2,JisstPCA0 (BIC top),u,1,0.019618163988265
4,0,6.25,2,JisstPCA0 (BIC top),V,1,0.0947153341894365
4,0,6.25,2,JisstPCA0 (BIC top),W,1,0.0697232623261303
4,0,6.25,2,JisstPCA0 (BIC top),u,2,0.0726200471180601
4,0,6.25,2,JisstPCA0 (BIC top),V,2,0.124865011598863
4,0,6.25,2,JisstPCA0 (BIC top),W,2,0.0926160302242254
4,0,6.25,2,JisstPCA0 (oracle),u,1,0.019618163988265
4,0,6.25,2,JisstPCA0 (oracle),V,1,0.0947153341894365
4,0,6.25,2,JisstPCA0 (oracle),W,1,0.0697232623261303
4,0,6.25,2,JisstPCA0 (oracle),u,2,0.997634203506749
4,0,6.25,2,JisstPCA0 (oracle),V,2,0.998372306159486
4,0,6.25,2,JisstPCA0 (oracle),W,2,0.994002007719313
4,0,6.25,2,G-JisstPCA0 (BIC),u,1,0.0181515209117869
4,0,6.25,2,G-JisstPCA0 (BIC),V,1,0.0947004417953727
4,0,6.25,2,G-JisstPCA0 (BIC),W,1,0.0693411069278419
4,0,6.25,2,G-JisstPCA0 (BIC),u,2,0.0623101841491001
4,0,6.25,2,G-JisstPCA0 (BIC),V,2,0.123440395385323
4,0,6.25,2,G-JisstPCA0 (BIC),W,2,0.0898765843356307
4,0,6.25,2,G-JisstPCA0 (BIC top),u,1,0.0181515209117869
4,0,6.25,2,G-JisstPCA0 (BIC top),V,1,0.0947004417953727
4,0,6.25,2,G-JisstPCA0 (BIC top),W,1,0.0693411069278419
4,0,6.25,2,G-JisstPCA0 (BIC top),u,2,0.0623101841491001
4,0,6.25,2,G-JisstPCA0 (BIC top),V,2,0.123440395385323
4,0,6.25,2,G-JisstPCA0 (BIC top),W,2,0.0898765843356307
4,0,6.25,2,G-JisstPCA0 (oracle),u,1,0.0181515209117869
4,0,6.25,2,G-JisstPCA0 (oracle),V,1,0.0947004417953727
4,0,6.25,2,G-JisstPCA0 (oracle),W,1,0.0693411069278419
4,0,6.25,2,G-JisstPCA0 (oracle),u,2,0.0623101841491001
4,0,6.25,2,G-JisstPCA0 (oracle),V,2,0.123440395385323
4,0,6.25,2,G-JisstPCA0 (oracle),W,2,0.0898765843356307
4,0,6.25,2,JisstPCA1 (BIC),u,1,0.019618163988265
4,0,6.25,2,JisstPCA1 (BIC),V,1,0.0947153341894365
4,0,6.25,2,JisstPCA1 (BIC),W,1,0.0697232623261303
4,0,6.25,2,JisstPCA1 (BIC),u,2,0.159836297639306
4,0,6.25,2,JisstPCA1 (BIC),V,2,0.258092549522181
4,0,6.25,2,JisstPCA1 (BIC),W,2,0.354122567201591
4,0,6.25,2,JisstPCA1 (BIC top),u,1,0.019618163988265
4,0,6.25,2,JisstPCA1 (BIC top),V,1,0.0947153341894365
4,0,6.25,2,JisstPCA1 (BIC top),W,1,0.0697232623261303
4,0,6.25,2,JisstPCA1 (BIC top),u,2,0.159836297639306
4,0,6.25,2,JisstPCA1 (BIC top),V,2,0.258092549522181
4,0,6.25,2,JisstPCA1 (BIC top),W,2,0.354122567201591
4,0,6.25,2,JisstPCA1 (oracle),u,1,0.019618163988265
4,0,6.25,2,JisstPCA1 (oracle),V,1,0.0947153341894365
4,0,6.25,2,JisstPCA1 (oracle),W,1,0.0697232623261303
4,0,6.25,2,JisstPCA1 (oracle),u,2,0.159836297639306
4,0,6.25,2,JisstPCA1 (oracle),V,2,0.258092549522181
4,0,6.25,2,JisstPCA1 (oracle),W,2,0.354122567201591
4,0,6.25,2,G-JisstPCA1 (BIC),u,1,0.0181515209117869
4,0,6.25,2,G-JisstPCA1 (BIC),V,1,0.0947004417953727
4,0,6.25,2,G-JisstPCA1 (BIC),W,1,0.0693411069278419
4,0,6.25,2,G-JisstPCA1 (BIC),u,2,0.155993021300368
4,0,6.25,2,G-JisstPCA1 (BIC),V,2,0.257604581061644
4,0,6.25,2,G-JisstPCA1 (BIC),W,2,0.353340474169176
4,0,6.25,2,G-JisstPCA1 (BIC top),u,1,0.0181515209117869
4,0,6.25,2,G-JisstPCA1 (BIC top),V,1,0.0947004417953727
4,0,6.25,2,G-JisstPCA1 (BIC top),W,1,0.0693411069278419
4,0,6.25,2,G-JisstPCA1 (BIC top),u,2,0.155993021300368
4,0,6.25,2,G-JisstPCA1 (BIC top),V,2,0.257604581061644
4,0,6.25,2,G-JisstPCA1 (BIC top),W,2,0.353340474169176
4,0,6.25,2,G-JisstPCA1 (oracle),u,1,0.0181515209117869
4,0,6.25,2,G-JisstPCA1 (oracle),V,1,0.0947004417953727
4,0,6.25,2,G-JisstPCA1 (oracle),W,1,0.0693411069278419
4,0,6.25,2,G-JisstPCA1 (oracle),u,2,0.155993021300368
4,0,6.25,2,G-JisstPCA1 (oracle),V,2,0.257604581061644
4,0,6.25,2,G-JisstPCA1 (oracle),W,2,0.353340474169176
4,0,6.25,2,iHOSVD,u,1,0.0299595505716193
4,0,6.25,2,iHOSVD,V,1,0.214596449000334
4,0,6.25,2,iHOSVD,W,1,0.352964883595717
4,0,6.25,2,iHOSVD,u,2,0.179344708596601
4,0,6.25,2,iHOSVD,V,2,0.414549776272169
4,0,6.25,2,iHOSVD,W,2,0.610328958616401
4,0,6.25,2,iHOOI,u,1,0.0300986199659666
4,0,6.25,2,iHOOI,V,1,0.208814742446706
4,0,6.25,2,iHOOI,W,1,0.35981155818265
4,0,6.25,2,iHOOI,u,2,0.172426778670679
4,0,6.25,2,iHOOI,V,2,0.395812378193629
4,0,6.25,2,iHOOI,W,2,0.615040282429963
4,0,8.5,2,JisstPCA0 (BIC),u,1,0.0168100562997414
4,0,8.5,2,JisstPCA0 (BIC),V,1,0.0709721323183687
4,0,8.5,2,JisstPCA0 (BIC),W,1,0.0551616006759902
4,0,8.5,2,JisstPCA0 (BIC),u,2,0.0586158152452038
4,0,8.5,2,JisstPCA0 (BIC),V,2,0.0914178053696086
4,0,8.5,2,JisstPCA0 (BIC),W,2,1
4,0,8.5,2,JisstPCA0 (BIC top),u,1,0.0168100562997414
4,0,8.5,2,JisstPCA0 (BIC top),V,1,0.0709721323183687
4,0,8.5,2,JisstPCA0 (BIC top),W,1,0.0551616006759902
4,0,8.5,2,JisstPCA0 (BIC top),u,2,0.0586158152452038
4,0,8.5,2,JisstPCA0 (BIC top),V,2,0.0914178053696086
4,0,8.5,2,JisstPCA0 (BIC top),W,2,0.0682780344605763
4,0,8.5,2,JisstPCA0 (oracle),u,1,0.0168100562997414
4,0,8.5,2,JisstPCA0 (oracle),V,1,0.0709721323183687
4,0,8.5,2,JisstPCA0 (oracle),W,1,0.0551616006759902
4,0,8.5,2,JisstPCA0 (oracle),u,2,0.996793167855679
4,0,8.5,2,JisstPCA0 (oracle),V,2,0.998282699900147
4,0,8.5,2,JisstPCA0 (oracle),W,2,0.993650594527552
4,0,8.5,2,G-JisstPCA0 (BIC),u,1,0.0145850209668855
4,0,8.5,2,G-JisstPCA0 (BIC),V,1,0.0708931834666046
4,0,8.5,2,G-JisstPCA0 (BIC),W,1,0.054667944515787
4,0,8.5,2,G-JisstPCA0 (BIC),u,2,0.0464289928497909
4,0,8.5,2,G-JisstPCA0 (BIC),V,2,0.0900283565454019
4,0,8.5,2,G-JisstPCA0 (BIC),W,2,0.0665771359778237
4,0,8.5,2,G-JisstPCA0 (BIC top),u,1,0.0145850209668855
4,0,8.5,2,G-JisstPCA0 (BIC top),V,1,0.0708931834666046
4,0,8.5,2,G-JisstPCA0 (BIC top),W,1,0.054667944515787
4,0,8.5,2,G-JisstPCA0 (BIC top),u,2,0.0464289928497909
4,0,8.5,2,G-JisstPCA0 (BIC top),V,2,0.0900283565454019
4,0,8.5,2,G-JisstPCA0 (BIC top),W,2,0.0665771359778237
4,0,8.5,2,G-JisstPCA0 (oracle),u,1,0.0145850209668855
4,0,8.5,2,G-JisstPCA0 (oracle),V,1,0.0708931834666046
4,0,8.5,2,G-JisstPCA0 (oracle),W,1,0.054667944515787
4,0,8.5,2,G-JisstPCA0 (oracle),u,2,0.0464289928497909
4,0,8.5,2,G-JisstPCA0 (oracle),V,2,0.0900283565454019
4,0,8.5,2,G-JisstPCA0 (oracle),W,2,0.0665771359778237
4,0,8.5,2,JisstPCA1 (BIC),u,1,0.0168100562997414
4,0,8.5,2,JisstPCA1 (BIC),V,1,0.0709721323183687
4,0,8.5,2,JisstPCA1 (BIC),W,1,0.0551616006759902
4,0,8.5,2,JisstPCA1 (BIC),u,2,0.154442116399688
4,0,8.5,2,JisstPCA1 (BIC),V,2,0.245352888223997
4,0,8.5,2,JisstPCA1 (BIC),W,2,0.352601384847374
4,0,8.5,2,JisstPCA1 (BIC top),u,1,0.0168100562997414
4,0,8.5,2,JisstPCA1 (BIC top),V,1,0.0709721323183687
4,0,8.5,2,JisstPCA1 (BIC top),W,1,0.0551616006759902
4,0,8.5,2,JisstPCA1 (BIC top),u,2,0.154442116399688
4,0,8.5,2,JisstPCA1 (BIC top),V,2,0.245352888223997
4,0,8.5,2,JisstPCA1 (BIC top),W,2,0.352601384847374
4,0,8.5,2,JisstPCA1 (oracle),u,1,0.0168100562997414
4,0,8.5,2,JisstPCA1 (oracle),V,1,0.0709721323183687
4,0,8.5,2,JisstPCA1 (oracle),W,1,0.0551616006759902
4,0,8.5,2,JisstPCA1 (oracle),u,2,0.154442116399688
4,0,8.5,2,JisstPCA1 (oracle),V,2,0.245352888223997
4,0,8.5,2,JisstPCA1 (oracle),W,2,0.352601384847374
4,0,8.5,2,G-JisstPCA1 (BIC),u,1,0.0145850209668855
